model,scaffold,arm,third_seat,item_id,sample_idx,gold_type,region,gold_verdict,role_id,role_stake,group_verdict,synthesis_verdict,r0_verdict,r1_verdict,r2_verdict,r0_is_nash,r2_is_nash,r0_correct,r2_correct,r3_label,r3_label_parsed,r3_objection_kind,r3_objection_len,objected_r3,objection_unstated,modification_addressed,vote,reject,vote_parsed,revised_r4,stake_undermined,group_plan_payoff,best_nash_payoff,maximin_payoff,type_named_in_prompt,type_named_rounds,finish_reason,truncated,output_len
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,232,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,neutral_reader,none,PLAN_22,PLAN_22,NO_UNIQUE_PLAN,PLAN_22,PLAN_22,,0,1,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,481
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,232,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,player_c_advocate,col,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,0,0,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,3,,2,0,,stop,0,389
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,232,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,player_r_advocate,row,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,0,0,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,4,,2,0,,stop,0,456
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,233,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,neutral_reader,none,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,300
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,233,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,player_c_advocate,col,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,PLAN_21,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,0,,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,,,2,0,,stop,0,451
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,233,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,player_r_advocate,row,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,PLAN_22,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,0,,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,,,2,0,,stop,0,505
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,234,0,ZERO_SUM,cannot_assist,NO_UNIQUE_PLAN,neutral_reader,none,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,,,1,1,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,,,,0,,stop,0,409
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,234,0,ZERO_SUM,cannot_assist,NO_UNIQUE_PLAN,player_c_advocate,col,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,PLAN_21,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,0,,0,1,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,,,,2,0,,stop,0,481
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,234,0,ZERO_SUM,cannot_assist,NO_UNIQUE_PLAN,player_r_advocate,row,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,PLAN_22,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,0,,0,1,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,,,,2,0,,stop,0,512
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,235,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,neutral_reader,none,PLAN_12,PLAN_12,NO_UNIQUE_PLAN,PLAN_12,PLAN_12,,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,599
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,235,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,0,,stop,0,495
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,235,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_21,PLAN_12,PLAN_12,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,2,0,,stop,0,486
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,236,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,neutral_reader,none,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,593
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,236,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,0,,stop,0,429
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,236,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_21,PLAN_12,PLAN_12,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,2,0,,stop,0,515
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,241,0,DILEMMA_BOTH_PREFER,value,PLAN_12,neutral_reader,none,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,529
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,241,0,DILEMMA_BOTH_PREFER,value,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_11,PLAN_12,PLAN_12,0,0,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,2,2,0,,stop,0,476
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,241,0,DILEMMA_BOTH_PREFER,value,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,3,2,0,,stop,0,403
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,242,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,neutral_reader,none,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,0,0,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,385
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,242,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,player_c_advocate,col,PLAN_11,PLAN_11,PLAN_12,PLAN_11,PLAN_11,0,0,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,3,,2,0,,stop,0,410
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,242,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,player_r_advocate,row,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,0,0,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,4,,2,0,,stop,0,412
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,243,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,neutral_reader,none,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,1,r1|r2,stop,0,530
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,243,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,player_c_advocate,col,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,PLAN_22,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,0,,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,,,2,1,r1|r2,stop,0,557
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,243,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,player_r_advocate,row,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,PLAN_21,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,0,,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,,,2,1,r1|r2,stop,0,616
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,244,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,neutral_reader,none,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,490
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,244,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,player_c_advocate,col,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,PLAN_11,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,0,,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,,,2,0,,stop,0,479
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,244,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,player_r_advocate,row,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,PLAN_12,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,0,,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,,,2,0,,stop,0,542
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,245,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,neutral_reader,none,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,,,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,1,r1,stop,0,395
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,245,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_c_advocate,col,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,PLAN_12,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,0,,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,,3,3,1,r1,stop,0,400
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,245,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_r_advocate,row,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,PLAN_11,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,0,,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,,3,2,1,r1|r2,stop,0,402
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,246,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,neutral_reader,none,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,1,r2,stop,0,501
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,246,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_c_advocate,col,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,1,r2,stop,0,477
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,246,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_r_advocate,row,PLAN_22,PLAN_22,PLAN_11,PLAN_22,PLAN_22,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,2,1,r2,stop,0,478
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,251,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,neutral_reader,none,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,533
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,251,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,player_c_advocate,col,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,358
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,251,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,player_r_advocate,row,PLAN_21,PLAN_21,PLAN_22,PLAN_21,PLAN_21,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,0,,stop,0,468
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,252,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,neutral_reader,none,PLAN_12,PLAN_12,NO_UNIQUE_PLAN,PLAN_12,PLAN_12,,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,1,r3_label|r4_vote,stop,0,641
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,252,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,1,r3_label|r4_vote,stop,0,413
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,252,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_11,PLAN_12,PLAN_12,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,1,r3_label|r4_vote,stop,0,432
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,253,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,neutral_reader,none,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,576
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,253,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,player_c_advocate,col,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,388
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,253,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,player_r_advocate,row,PLAN_11,PLAN_11,PLAN_12,PLAN_11,PLAN_11,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,0,,stop,0,458
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,254,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,neutral_reader,none,NO_UNIQUE_PLAN,PLAN_22,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,PLAN_22,,1,0,1,ACCEPT,1,,0,0,0,0,REJECT,1,1,0,0,,,,1,r4_vote,stop,0,604
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,254,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_c_advocate,col,NO_UNIQUE_PLAN,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,0,REJECT,1,1,0,,,4,2,1,r4_vote,stop,0,494
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,254,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_r_advocate,row,NO_UNIQUE_PLAN,PLAN_22,PLAN_21,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,0,,0,0,REJECT,1,unresolvable,211,1,0,1,ACCEPT,0,1,1,,,3,3,1,r4_vote,stop,0,479
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,255,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,neutral_reader,none,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,1,r2,stop,0,512
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,255,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_c_advocate,col,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,3,1,r2,stop,0,422
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,255,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_r_advocate,row,PLAN_22,PLAN_22,NO_UNIQUE_PLAN,PLAN_22,PLAN_22,,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,1,r2,stop,0,458
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,256,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,neutral_reader,none,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,502
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,256,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_c_advocate,col,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,3,0,,stop,0,383
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,256,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_r_advocate,row,PLAN_22,PLAN_22,PLAN_21,PLAN_22,PLAN_22,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,0,,stop,0,505
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,261,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,neutral_reader,none,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,534
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,261,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_c_advocate,col,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,407
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,261,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_r_advocate,row,PLAN_22,PLAN_22,PLAN_21,PLAN_22,PLAN_22,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,0,,stop,0,560
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,262,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,neutral_reader,none,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,459
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,262,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,player_c_advocate,col,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,296
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,262,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,player_r_advocate,row,PLAN_11,PLAN_11,PLAN_12,PLAN_11,PLAN_11,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,0,,stop,0,544
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,263,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,neutral_reader,none,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,1,r1|r2,stop,0,592
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,263,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,player_c_advocate,col,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,1,r1|r2,stop,0,455
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,263,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,player_r_advocate,row,PLAN_11,PLAN_11,PLAN_12,PLAN_11,PLAN_11,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,1,r1|r2|r3_label,stop,0,515
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,264,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,neutral_reader,none,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,410
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,264,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,player_c_advocate,col,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,390
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,264,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,player_r_advocate,row,PLAN_11,PLAN_11,PLAN_12,PLAN_11,PLAN_11,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,0,,stop,0,439
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,265,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,neutral_reader,none,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,1,r1|r2,stop,0,506
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,265,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_c_advocate,col,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,3,1,r1|r2,stop,0,433
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,265,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_r_advocate,row,PLAN_22,PLAN_22,PLAN_21,PLAN_22,PLAN_22,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,1,r1|r2,stop,0,461
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,266,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,neutral_reader,none,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,1,r2,stop,0,484
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,266,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,3,1,r2,stop,0,417
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,266,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_11,PLAN_12,PLAN_12,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,1,r2,stop,0,401
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,311,0,HARMONY,neutral,PLAN_22,neutral_reader,none,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT_WITH_MODIFICATION,1,modification,171,1,0,1,ACCEPT,0,1,1,0,,,,0,,stop,0,449
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,311,0,HARMONY,neutral,PLAN_22,player_c_advocate,col,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,499
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,311,0,HARMONY,neutral,PLAN_22,player_r_advocate,row,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,411
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,312,0,HARMONY,neutral,PLAN_12,neutral_reader,none,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,1,r1,stop,0,361
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,312,0,HARMONY,neutral,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,1,r1,stop,0,309
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,312,0,HARMONY,neutral,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,1,r1|r2,stop,0,396
