model,scaffold,arm,item_id,sample_idx,gold_verdict,role_id,role_stake,group_verdict,synthesis_verdict,r3_label,r3_label_parsed,r3_objection_kind,r3_objection_len,objected_r3,objection_unstated,modification_addressed,vote,reject,vote_parsed,revised_r4,stake_undermined,finish_reason,truncated,output_len
grok-4-1-fast-reasoning,dilemma_ncot,neutral,2qpykWAnrLO4RNLVb2G8SMesRbwMq2yu,0,ACTION_A,person_b_advocate,ACTION_A,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,449
grok-4-1-fast-reasoning,dilemma_ncot,neutral,2qpykWAnrLO4RNLVb2G8SMesRbwMq2yu,0,ACTION_A,neutral_adjudicator,none,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,493
grok-4-1-fast-reasoning,dilemma_ncot,neutral,2qvqpeDDplHa5q3i72hGomnefug9QrwK,0,ACTION_A,person_a_advocate,ACTION_B,ACTION_A,ACTION_A,REJECT,1,,0,1,1,0,REJECT,1,1,0,1,stop,0,673
grok-4-1-fast-reasoning,dilemma_ncot,neutral,2qvqpeDDplHa5q3i72hGomnefug9QrwK,0,ACTION_A,person_b_advocate,ACTION_A,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,480
grok-4-1-fast-reasoning,dilemma_ncot,neutral,2qvqpeDDplHa5q3i72hGomnefug9QrwK,0,ACTION_A,neutral_adjudicator,none,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,534
grok-4-1-fast-reasoning,dilemma_ncot,neutral,2rnQM5DLpeX3pUUwXEJutXHCe5OMdgcQ,0,ACTION_A,person_a_advocate,ACTION_B,ACTION_A,ACTION_A,REJECT,1,unresolvable,217,1,0,1,REJECT,1,1,0,1,stop,0,825
grok-4-1-fast-reasoning,dilemma_ncot,neutral,2rnQM5DLpeX3pUUwXEJutXHCe5OMdgcQ,0,ACTION_A,person_b_advocate,ACTION_A,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,409
grok-4-1-fast-reasoning,dilemma_ncot,neutral,2rnQM5DLpeX3pUUwXEJutXHCe5OMdgcQ,0,ACTION_A,neutral_adjudicator,none,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,494
grok-4-1-fast-reasoning,dilemma_ncot,neutral,2rluZhx9skaR8TOmijGSGzM04mcAMXGC,0,ACTION_A,person_a_advocate,ACTION_B,ACTION_A,ACTION_A,REJECT,1,unresolvable,372,1,0,1,REJECT,1,1,0,1,stop,0,547
grok-4-1-fast-reasoning,dilemma_ncot,neutral,2rluZhx9skaR8TOmijGSGzM04mcAMXGC,0,ACTION_A,person_b_advocate,ACTION_A,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,456
grok-4-1-fast-reasoning,dilemma_ncot,neutral,2rluZhx9skaR8TOmijGSGzM04mcAMXGC,0,ACTION_A,neutral_adjudicator,none,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,394
grok-4-1-fast-reasoning,dilemma_ncot,neutral,2r2bx3GRGLr23OfxBwXZYjNl3VIOCrSn,0,ACTION_A,person_a_advocate,ACTION_B,ACTION_A,ACTION_A,REJECT,1,unresolvable,359,1,0,1,REJECT,1,1,0,1,stop,0,743
grok-4-1-fast-reasoning,dilemma_ncot,neutral,2r2bx3GRGLr23OfxBwXZYjNl3VIOCrSn,0,ACTION_A,person_b_advocate,ACTION_A,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,624
grok-4-1-fast-reasoning,dilemma_ncot,neutral,2r2bx3GRGLr23OfxBwXZYjNl3VIOCrSn,0,ACTION_A,neutral_adjudicator,none,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,529
grok-4-1-fast-reasoning,dilemma_ncot,neutral,2rojY13NibxcYl1uoh4nMsH3MGk3l6Wz,0,ACTION_A,person_a_advocate,ACTION_B,ACTION_A,ACTION_A,REJECT,1,,0,1,1,0,REJECT,1,1,0,1,stop,0,516
grok-4-1-fast-reasoning,dilemma_ncot,neutral,2rojY13NibxcYl1uoh4nMsH3MGk3l6Wz,0,ACTION_A,person_b_advocate,ACTION_A,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,432
grok-4-1-fast-reasoning,dilemma_ncot,neutral,2rojY13NibxcYl1uoh4nMsH3MGk3l6Wz,0,ACTION_A,neutral_adjudicator,none,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,498
grok-4-1-fast-reasoning,dilemma_ncot,neutral,2slRhqxTCoiTGrs89DljXDcLYJhnTEaS,0,ACTION_A,person_a_advocate,ACTION_B,ACTION_A,ACTION_A,REJECT,1,unresolvable,293,1,0,1,REJECT,1,1,0,1,stop,0,628
grok-4-1-fast-reasoning,dilemma_ncot,neutral,2slRhqxTCoiTGrs89DljXDcLYJhnTEaS,0,ACTION_A,person_b_advocate,ACTION_A,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,495
grok-4-1-fast-reasoning,dilemma_ncot,neutral,2slRhqxTCoiTGrs89DljXDcLYJhnTEaS,0,ACTION_A,neutral_adjudicator,none,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,594
grok-4-1-fast-reasoning,dilemma_ncot,neutral,2skexGzzQr4Jj7uBflzLLguib6DpY1rO,0,ACTION_A,person_a_advocate,ACTION_B,ACTION_A,ACTION_A,REJECT,1,unresolvable,417,1,0,1,REJECT,1,1,0,1,stop,0,576
grok-4-1-fast-reasoning,dilemma_ncot,neutral,2skexGzzQr4Jj7uBflzLLguib6DpY1rO,0,ACTION_A,person_b_advocate,ACTION_A,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,499
grok-4-1-fast-reasoning,dilemma_ncot,neutral,2skexGzzQr4Jj7uBflzLLguib6DpY1rO,0,ACTION_A,neutral_adjudicator,none,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,524
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0QqvCadsvO1EsL047e8hXaQyNSyuawwt,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_A,ACTION_A,REJECT,1,unresolvable,206,1,0,1,REJECT,1,1,0,1,stop,0,526
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0QqvCadsvO1EsL047e8hXaQyNSyuawwt,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,426
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0QqvCadsvO1EsL047e8hXaQyNSyuawwt,0,ACTION_B,neutral_adjudicator,none,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,479
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0RAo2YBn7hGLu6LJmDXBfmc3kmauLsOf,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,454
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0RAo2YBn7hGLu6LJmDXBfmc3kmauLsOf,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_B,ACTION_B,REJECT,1,,0,1,1,0,REJECT,1,1,0,1,stop,0,683
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0RAo2YBn7hGLu6LJmDXBfmc3kmauLsOf,0,ACTION_B,neutral_adjudicator,none,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,465
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0TXr6zZhBzNNGesjFyrsCzlTZihBqDdf,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,486
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0TXr6zZhBzNNGesjFyrsCzlTZihBqDdf,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_B,ACTION_B,REJECT,1,,0,1,1,0,REJECT,1,1,0,1,stop,0,696
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0TXr6zZhBzNNGesjFyrsCzlTZihBqDdf,0,ACTION_B,neutral_adjudicator,none,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,461
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0S4Vh7dKlUd3NlkBWn2clADAjKwy0MAS,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_B,UNRESOLVED,REJECT,1,unresolvable,250,1,0,1,ACCEPT,0,1,1,0,stop,0,432
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0S4Vh7dKlUd3NlkBWn2clADAjKwy0MAS,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_B,UNRESOLVED,ACCEPT,1,,0,0,0,0,REJECT,1,1,0,1,stop,0,563
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0S4Vh7dKlUd3NlkBWn2clADAjKwy0MAS,0,ACTION_B,neutral_adjudicator,none,ACTION_B,UNRESOLVED,ACCEPT,1,,0,0,0,0,REJECT,1,1,0,0,stop,0,455
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0SirzlSw800gkaBkYEyosuFX0P45DH8Q,0,ACTION_B,person_a_advocate,ACTION_B,UNRESOLVED,UNRESOLVED,REJECT,1,unresolvable,240,1,0,1,REJECT,1,1,0,,stop,0,781
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0SirzlSw800gkaBkYEyosuFX0P45DH8Q,0,ACTION_B,person_b_advocate,ACTION_A,UNRESOLVED,UNRESOLVED,REJECT,1,unresolvable,385,1,0,1,REJECT,1,1,0,,stop,0,646
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0SirzlSw800gkaBkYEyosuFX0P45DH8Q,0,ACTION_B,neutral_adjudicator,none,UNRESOLVED,UNRESOLVED,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,stop,0,424
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0T2eNIKDa45Ua46ZEgmqh9Xg1oLS6arc,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,433
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0T2eNIKDa45Ua46ZEgmqh9Xg1oLS6arc,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_B,ACTION_B,REJECT,1,,0,1,1,0,REJECT,1,1,0,1,stop,0,557
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0T2eNIKDa45Ua46ZEgmqh9Xg1oLS6arc,0,ACTION_B,neutral_adjudicator,none,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,391
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0UWicKv8LdVHvrFik9aQaezNWvXvkyd9,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_A,ACTION_A,REJECT,1,,0,1,1,0,REJECT,1,1,0,1,stop,0,558
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0UWicKv8LdVHvrFik9aQaezNWvXvkyd9,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,426
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0UWicKv8LdVHvrFik9aQaezNWvXvkyd9,0,ACTION_B,neutral_adjudicator,none,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,491
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0VD3hvMWic0wUO6ZtwLmbvIASJi5yyk5,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_A,ACTION_A,REJECT,1,unresolvable,225,1,0,1,REJECT,1,1,0,1,stop,0,638
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0VD3hvMWic0wUO6ZtwLmbvIASJi5yyk5,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,319
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0VD3hvMWic0wUO6ZtwLmbvIASJi5yyk5,0,ACTION_B,neutral_adjudicator,none,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,634
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0W4bq545DIMu8od7YnMDrQztj9Rz5oAZ,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,521
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0W4bq545DIMu8od7YnMDrQztj9Rz5oAZ,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_B,ACTION_B,REJECT,1,unresolvable,234,1,0,1,REJECT,1,1,0,1,stop,0,628
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0W4bq545DIMu8od7YnMDrQztj9Rz5oAZ,0,ACTION_B,neutral_adjudicator,none,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,421
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0Wj9IQj058NQ0hdngNkHSjqhQ8AfCHtj,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_A,ACTION_A,REJECT,1,unresolvable,183,1,0,1,REJECT,1,1,0,1,stop,0,584
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0Wj9IQj058NQ0hdngNkHSjqhQ8AfCHtj,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,402
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0Wj9IQj058NQ0hdngNkHSjqhQ8AfCHtj,0,ACTION_B,neutral_adjudicator,none,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,510
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0WD6EWAoSPwis8X67SFgDNcMopg6VYtw,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,462
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0WD6EWAoSPwis8X67SFgDNcMopg6VYtw,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_B,ACTION_B,REJECT,1,unresolvable,389,1,0,1,REJECT,1,1,0,1,stop,0,606
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0WD6EWAoSPwis8X67SFgDNcMopg6VYtw,0,ACTION_B,neutral_adjudicator,none,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,539
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0XGhngCffWdMRmk6sLPeEXdJFZt37qi6,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,382
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0XGhngCffWdMRmk6sLPeEXdJFZt37qi6,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_B,ACTION_B,REJECT,1,,0,1,1,0,REJECT,1,1,0,1,stop,0,562
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0XGhngCffWdMRmk6sLPeEXdJFZt37qi6,0,ACTION_B,neutral_adjudicator,none,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,414
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0XdSVbmuW6H6Dl3bnV3AzOvqCEh9sOwd,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_A,ACTION_A,REJECT,1,unresolvable,307,1,0,1,REJECT,1,1,0,1,stop,0,679
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0XdSVbmuW6H6Dl3bnV3AzOvqCEh9sOwd,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,298
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0XdSVbmuW6H6Dl3bnV3AzOvqCEh9sOwd,0,ACTION_B,neutral_adjudicator,none,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,468
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0XgzvYh53gDy208Z9qsRd2AOlMVamkBs,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_A,ACTION_A,REJECT,1,unresolvable,253,1,0,1,ACCEPT,0,1,1,1,stop,0,443
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0XgzvYh53gDy208Z9qsRd2AOlMVamkBs,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,539
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0XgzvYh53gDy208Z9qsRd2AOlMVamkBs,0,ACTION_B,neutral_adjudicator,none,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,460
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0Y9pfqHfocMep2fbGlL7IvLG2q1u6nAO,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,386
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0Y9pfqHfocMep2fbGlL7IvLG2q1u6nAO,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_B,ACTION_B,REJECT,1,,0,1,1,0,REJECT,1,1,0,1,stop,0,746
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0Y9pfqHfocMep2fbGlL7IvLG2q1u6nAO,0,ACTION_B,neutral_adjudicator,none,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,431
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0YLTTKA6ek2J5bKA5yRSmUzhWCfE8QUh,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_A,ACTION_A,REJECT,1,unresolvable,455,1,0,1,REJECT,1,1,0,1,stop,0,563
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0YLTTKA6ek2J5bKA5yRSmUzhWCfE8QUh,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,408
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0YLTTKA6ek2J5bKA5yRSmUzhWCfE8QUh,0,ACTION_B,neutral_adjudicator,none,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,466
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0ZxgdBX7b8wjerP6Xh4pACRZkRjyRzfW,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_A,ACTION_A,REJECT,1,unresolvable,170,1,0,1,ACCEPT,0,1,1,1,stop,0,465
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0ZxgdBX7b8wjerP6Xh4pACRZkRjyRzfW,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,500
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0ZxgdBX7b8wjerP6Xh4pACRZkRjyRzfW,0,ACTION_B,neutral_adjudicator,none,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,454
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0ZnNJcfZDOrE6pCFnF7PRrGwpiBftNjR,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_A,ACTION_A,REJECT,1,unresolvable,275,1,0,1,ACCEPT,0,1,1,1,stop,0,406
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0ZnNJcfZDOrE6pCFnF7PRrGwpiBftNjR,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,558
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0ZnNJcfZDOrE6pCFnF7PRrGwpiBftNjR,0,ACTION_B,neutral_adjudicator,none,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,495
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0acAjq1cX1Vl8ucrJYTIQoqtdU1LId0R,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,440
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0acAjq1cX1Vl8ucrJYTIQoqtdU1LId0R,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_B,ACTION_B,REJECT,1,unresolvable,165,1,0,1,REJECT,1,1,0,1,stop,0,615
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0acAjq1cX1Vl8ucrJYTIQoqtdU1LId0R,0,ACTION_B,neutral_adjudicator,none,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,526
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0bC0pb3uiOvkmOek2hvdD2ykh4WrYt6P,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,478
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0bC0pb3uiOvkmOek2hvdD2ykh4WrYt6P,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_B,ACTION_B,REJECT,1,unresolvable,134,1,0,0,REJECT,1,1,0,1,stop,0,588
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0bC0pb3uiOvkmOek2hvdD2ykh4WrYt6P,0,ACTION_B,neutral_adjudicator,none,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,477
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0cFoDEJT8QCGGjVy2NmWW5NlCxGZb3Kv,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,439
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0cFoDEJT8QCGGjVy2NmWW5NlCxGZb3Kv,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_B,ACTION_B,REJECT,1,unresolvable,398,1,0,1,ACCEPT,0,1,1,1,stop,0,723
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0cFoDEJT8QCGGjVy2NmWW5NlCxGZb3Kv,0,ACTION_B,neutral_adjudicator,none,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,453
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0b2Nh6XoOhnWWEEkk6KSY9vrieGAiAow,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_A,ACTION_A,REJECT,1,unresolvable,358,1,0,1,REJECT,1,1,0,1,stop,0,536
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0b2Nh6XoOhnWWEEkk6KSY9vrieGAiAow,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,502
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0b2Nh6XoOhnWWEEkk6KSY9vrieGAiAow,0,ACTION_B,neutral_adjudicator,none,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,619
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0csJ8YKVyBdzUMlAVYKMb4jWp8gOcOYj,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,391
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0csJ8YKVyBdzUMlAVYKMb4jWp8gOcOYj,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_B,ACTION_B,REJECT,1,,0,1,1,0,REJECT,1,1,0,1,stop,0,634
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0csJ8YKVyBdzUMlAVYKMb4jWp8gOcOYj,0,ACTION_B,neutral_adjudicator,none,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,475
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0cuu99diPvLTmbqWUX4QX2BFQ1SNowk2,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_A,ACTION_A,REJECT,1,unresolvable,432,1,0,1,REJECT,1,1,0,1,stop,0,537
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0cuu99diPvLTmbqWUX4QX2BFQ1SNowk2,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,664
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0cuu99diPvLTmbqWUX4QX2BFQ1SNowk2,0,ACTION_B,neutral_adjudicator,none,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,517
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0cxCOvJl9YhKzXgMqbk7P1BGO1e2i0g3,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_A,ACTION_A,REJECT,1,unresolvable,319,1,0,1,REJECT,1,1,0,1,stop,0,553
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0cxCOvJl9YhKzXgMqbk7P1BGO1e2i0g3,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,556
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0cxCOvJl9YhKzXgMqbk7P1BGO1e2i0g3,0,ACTION_B,neutral_adjudicator,none,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,505
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0d7XRKWPEd8kv6e9MBwYDVnwoIWRfoEI,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_A,ACTION_A,REJECT,1,unresolvable,193,1,0,1,REJECT,1,1,0,1,stop,0,443
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0d7XRKWPEd8kv6e9MBwYDVnwoIWRfoEI,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,557
grok-4-1-fast-reasoning,dilemma_ncot,neutral,0d7XRKWPEd8kv6e9MBwYDVnwoIWRfoEI,0,ACTION_B,neutral_adjudicator,none,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,514
