scenario_id,condition,sample_idx,gen_model,output_len,refused,stakeholder_count,max_causal_hops,uncertainty_score,framework_names_invoked,commits_to_action,action_summary,truncated
pharma_whistleblower,narrative_cot,14,gpt-4o,7555,False,4,3,2,[],True,Report omitted data internally via the company ethics hotline first.,False
pharma_whistleblower,narrative_cot,15,gpt-4o,6586,False,4,3,2,[],True,"Report internally first, escalate to external regulators if suppressed.",False
pharma_whistleblower,narrative_cot,10,gpt-4o,7485,False,4,3,2,['utilitarian'],True,Report the omission internally through the company's compliance channels,False
pharma_whistleblower,narrative_cot,17,gpt-4o,7997,False,4,3,2,[],True,Report omitted side-effect data externally to the regulatory agency.,False
pharma_whistleblower,narrative_cot,16,gpt-4o,8815,False,4,3,2,[],True,Report omitted side-effect data anonymously to regulatory agencies externally.,False
pharma_whistleblower,narrative_cot,19,gpt-4o,7536,False,4,3,2,[],True,Report the omitted side-effect data anonymously to external regulators.,False
pharma_whistleblower,narrative_cot,18,gpt-4o,8103,False,4,3,2,[],True,Report the omitted side-effect data externally to the regulatory agency.,False
aging_parent,baseline_io,0,gpt-4o,695,False,2,2,1,[],True,Move parent to memory care facility with personalized touches and frequent visits.,False
aging_parent,baseline_io,2,gpt-4o,632,False,2,1,1,[],True,Keep parent home with professional support while exploring memory care facilities.,False
aging_parent,baseline_io,3,gpt-4o,901,False,3,2,1,[],False,no commitment,False
aging_parent,baseline_io,5,gpt-4o,1128,False,2,2,1,[],False,no commitment,False
aging_parent,baseline_io,6,gpt-4o,539,False,2,2,1,[],True,Keep parent home temporarily with professional in-home care while evaluating options.,False
aging_parent,baseline_io,4,gpt-4o,1197,False,2,2,1,[],False,no commitment,False
aging_parent,baseline_io,1,gpt-4o,870,False,2,2,1,[],True,"Move parent to memory care facility, personalizing environment with familiar items.",False
aging_parent,baseline_io,10,gpt-4o,663,False,2,2,1,[],True,"Move parent to memory care facility, personalizing space and visiting frequently.",False
aging_parent,baseline_io,7,gpt-4o,680,False,2,2,1,[],True,"Move parent to memory care facility, easing transition with familiar items.",False
aging_parent,baseline_io,9,gpt-4o,580,False,2,2,1,[],True,"Hire professional in-home care temporarily, then reassess facility transition if needed.",False
aging_parent,baseline_io,8,gpt-4o,590,False,2,2,1,[],True,"Start with in-home care supplemented by professional caregivers, transition if needed.",False
aging_parent,baseline_io,15,gpt-4o,895,False,2,1,1,[],False,no commitment,False
aging_parent,baseline_io,12,gpt-4o,642,False,2,2,1,[],True,Move parent to memory care facility with personalization and regular family visits.,False
aging_parent,baseline_io,13,gpt-4o,1819,False,3,2,1,[],False,no commitment,False
aging_parent,baseline_io,14,gpt-4o,645,False,2,2,1,[],True,"Try in-home professional caregiving first, then reassess facility transition.",False
aging_parent,baseline_io,16,gpt-4o,621,False,2,2,1,[],True,"Transition parent to memory care facility, personalize environment, maintain frequent visits.",False
aging_parent,baseline_io,11,gpt-4o,1249,False,3,2,1,[],True,Move parent to memory care facility with frequent family visits,False
aging_parent,baseline_io,19,gpt-4o,653,False,2,2,1,[],True,Move parent to a home-like memory care facility with active family involvement.,False
aging_parent,baseline_io,18,gpt-4o,882,False,3,2,1,[],False,no commitment,False
aging_parent,baseline_io,17,gpt-4o,973,False,3,2,1,[],False,no commitment,False
aging_parent,standard_cot,0,gpt-4o,5576,False,3,2,1,[],True,Move the parent to a memory care facility with compassionate transition support.,False
aging_parent,standard_cot,1,gpt-4o,5059,False,3,2,1,[],True,Move parent to memory care facility; consider home care trial if preferred.,False
aging_parent,standard_cot,3,gpt-4o,4642,False,3,2,1,[],True,"Move parent to memory care facility, with contingency plan if siblings disagree.",False
aging_parent,standard_cot,2,gpt-4o,5184,False,3,2,2,[],False,no commitment,False
aging_parent,standard_cot,4,gpt-4o,4908,False,3,2,1,[],True,"Start with in-home care trial, then transition to memory care if needed.",False
aging_parent,standard_cot,6,gpt-4o,4584,False,3,2,1,[],True,Arrange a memory care trial period while exploring in-home professional care.,False
aging_parent,standard_cot,7,gpt-4o,5984,False,3,2,2,[],True,Hire a geriatric care manager; consider memory care if home care unsustainable.,False
aging_parent,standard_cot,8,gpt-4o,5117,False,3,2,2,[],False,no commitment,False
aging_parent,standard_cot,10,gpt-4o,4954,False,3,2,1,[],True,Move parent to memory care facility on a trial basis with frequent family visits.,False
aging_parent,standard_cot,5,gpt-4o,6325,False,3,2,2,[],False,no commitment,False
aging_parent,standard_cot,9,gpt-4o,4300,False,3,2,2,[],True,"Move parent to memory care facility, visit frequently for emotional support.",False
aging_parent,standard_cot,12,gpt-4o,4667,False,3,2,1,[],False,no commitment,False
aging_parent,standard_cot,11,gpt-4o,4490,False,3,2,2,[],True,Move parent to memory care facility; try in-home care if sibling resists,False
aging_parent,standard_cot,13,gpt-4o,4810,False,3,2,1,[],True,Convene a family meeting with a geriatric care manager or mediator immediately.,False
aging_parent,standard_cot,15,gpt-4o,4696,False,3,2,2,[],True,Move parent to memory care facility if siblings cannot agree on home care.,False
aging_parent,standard_cot,14,gpt-4o,4580,False,3,2,1,[],True,Move the parent to a memory care facility as soon as possible.,False
aging_parent,standard_cot,16,gpt-4o,4441,False,3,2,1,[],True,Move the parent to a memory care facility as soon as possible.,False
aging_parent,standard_cot,18,gpt-4o,5138,False,3,2,1,[],True,"Start with hybrid professional in-home care, transition to facility if needed.",False
aging_parent,standard_cot,17,gpt-4o,5177,False,3,2,1,[],True,Move parent to memory care facility on a trial basis.,False
aging_parent,narrative_cot,0,gpt-4o,7460,False,5,3,2,[],True,Move Margaret to the memory care facility for her safety.,False
aging_parent,standard_cot,19,gpt-4o,4169,False,3,2,2,[],True,"Consult professionals immediately, then prioritize safety and sustainable care.",False
aging_parent,narrative_cot,2,gpt-4o,8226,False,4,3,2,[],True,"Move Richard to a memory care facility, visiting frequently to maintain connection.",False
aging_parent,narrative_cot,3,gpt-4o,7599,False,4,3,2,[],True,Move Margaret to the memory care facility for safety and sustainability.,False
aging_parent,narrative_cot,4,gpt-4o,7196,False,4,3,2,[],True,Move the parent to a memory care facility for safety and stability.,False
aging_parent,narrative_cot,1,gpt-4o,6759,False,4,3,2,[],True,Move the mother to a memory care facility for safety and dignity.,False
aging_parent,narrative_cot,5,gpt-4o,7424,False,3,3,2,[],True,Move the parent to a memory care facility.,False
aging_parent,narrative_cot,8,gpt-4o,7613,False,4,3,2,[],True,Move parent to a nearby memory care facility with frequent family visits.,False
aging_parent,narrative_cot,7,gpt-4o,7026,False,4,3,2,[],True,Move the parent to the memory care facility.,False
aging_parent,narrative_cot,6,gpt-4o,7189,False,4,3,2,[],True,Move parent to memory care facility while maintaining loving family presence.,False
aging_parent,narrative_cot,10,gpt-4o,6832,False,4,3,2,[],True,Move James to a memory care facility for safety and sustainability.,False
aging_parent,narrative_cot,12,gpt-4o,6923,False,5,3,2,[],True,Move the parent to a memory care facility together as siblings.,False
aging_parent,narrative_cot,11,gpt-4o,7165,False,4,3,2,[],True,Move the parent to a memory care facility.,False
aging_parent,narrative_cot,9,gpt-4o,6972,False,5,3,2,[],True,Move the mother to a memory care facility.,False
aging_parent,narrative_cot,14,gpt-4o,7735,False,5,3,2,[],True,Move the parent to a memory care facility with frequent family visits.,False
aging_parent,narrative_cot,17,gpt-4o,6723,False,4,3,2,[],True,"Move the parent to a memory care facility, visiting often.",False
aging_parent,narrative_cot,13,gpt-4o,6494,False,3,3,2,[],True,Move the parent to the memory care facility for safety.,False
aging_parent,narrative_cot,16,gpt-4o,7065,False,4,3,2,[],True,Move the parent to a memory care facility.,False
aging_parent,narrative_cot,18,gpt-4o,7191,False,4,3,2,[],True,Move the parent to a memory care facility.,False
aging_parent,narrative_cot,19,gpt-4o,7225,False,4,3,2,[],True,"Move the parent to a memory care facility, prioritizing safety.",False
aging_parent,narrative_cot,15,gpt-4o,7023,False,4,3,2,[],True,Move the parent to the memory care facility with frequent family visits.,False
av_engineer,baseline_io,1,gpt-4o,1265,False,2,1,0,['utilitarian'],True,Recommend Policy 1 to minimize total expected injuries across all road users.,False
av_engineer,baseline_io,4,gpt-4o,1163,False,3,2,0,['rawlsian'],True,Recommend Policy 3: distribute residual risk evenly across all road users,False
av_engineer,baseline_io,0,gpt-4o,1300,False,2,1,0,['utilitarian'],True,Recommend Policy 1: minimize total expected injuries across all road users.,False
av_engineer,baseline_io,3,gpt-4o,874,False,2,2,0,[],True,Recommend Policy 3: distribute residual risk evenly across all road users,False
av_engineer,baseline_io,5,gpt-4o,925,False,2,1,1,['utilitarian'],True,Recommend Policy 1: minimize total expected injuries across all road users.,False
av_engineer,baseline_io,2,gpt-4o,1196,False,2,2,1,['utilitarian'],True,Recommend Policy 1: minimize total expected injuries across all road users.,False
av_engineer,baseline_io,8,gpt-4o,1246,False,2,1,1,['utilitarian'],True,Recommend Policy 1: minimize total expected injuries without regard to who is harmed.,False
av_engineer,baseline_io,6,gpt-4o,1060,False,2,1,0,[],True,Recommend Policy 1: minimize total expected injuries across all road users.,False
av_engineer,baseline_io,9,gpt-4o,1292,False,2,1,0,['utilitarian'],True,Recommend Policy 1: minimize total expected injuries across all road users.,False
av_engineer,baseline_io,11,gpt-4o,856,False,2,1,0,['utilitarian'],True,Recommend Policy 1: minimize total expected injuries across all road users.,False
av_engineer,baseline_io,10,gpt-4o,1438,False,2,1,1,['utilitarian'],True,Recommend Policy 1: minimize total expected injuries without regard to who is harmed.,False
av_engineer,baseline_io,7,gpt-4o,1307,False,2,1,0,['utilitarian'],True,Recommend Policy 1: minimize total expected injuries across all road users.,False
av_engineer,baseline_io,12,gpt-4o,1659,False,3,2,1,['utilitarian'],True,Recommend Policy 1: minimize total expected injuries across all road users.,False
av_engineer,baseline_io,15,gpt-4o,1186,False,2,2,0,['utilitarian'],True,Recommend Policy 1: minimize total expected injuries across all road users.,False
av_engineer,baseline_io,13,gpt-4o,1522,False,3,2,1,['utilitarian'],True,Recommend Policy 1: minimize total expected injuries across all road users.,False
av_engineer,baseline_io,14,gpt-4o,1402,False,2,1,0,['utilitarian'],True,Recommend Policy 1: minimize total expected injuries across all road users.,False
av_engineer,baseline_io,17,gpt-4o,1452,False,3,1,0,['utilitarian'],True,Recommend Policy 1: minimize total expected injuries without regard to who is harmed.,False
av_engineer,baseline_io,18,gpt-4o,1285,False,2,1,1,['utilitarian'],True,Recommend Policy 1: minimize total expected injuries across all road users.,False
av_engineer,baseline_io,19,gpt-4o,1339,False,2,1,1,['utilitarian'],True,Recommend Policy 1: minimize total expected injuries across all road users.,False
av_engineer,standard_cot,1,gpt-4o,4596,False,4,2,1,"['utilitarian', 'utilitarian']",True,Recommend Policy 1: minimize total expected injuries across all road users,False
av_engineer,standard_cot,0,gpt-4o,5679,False,4,2,1,"['utilitarian', 'deontological', 'egalitarian']",True,Recommend Policy 1: minimize total expected injuries across all road users,False
av_engineer,baseline_io,16,gpt-4o,1224,False,2,1,0,['utilitarian'],True,Recommend Policy 1: minimize total expected injuries across all road users.,False
av_engineer,standard_cot,3,gpt-4o,4228,False,3,2,1,"['utilitarian', 'deontological']",True,Recommend Policy 1: minimize total expected injuries without regard to who is harmed,False
av_engineer,standard_cot,5,gpt-4o,5307,False,4,2,2,"['utilitarian', 'deontological', 'fairness-based']",True,Recommend Policy 1 with supplementary equity mitigation measures,False
av_engineer,standard_cot,6,gpt-4o,5132,False,4,2,1,"['utilitarian', 'deontological', 'egalitarian']",True,Recommend Policy 1: minimize total expected injuries across all road users,False
av_engineer,standard_cot,2,gpt-4o,4733,False,4,2,1,['utilitarian'],True,Recommend Policy 1 to minimize total expected injuries across all road users.,False
av_engineer,standard_cot,8,gpt-4o,4218,False,3,2,1,['utilitarian'],True,Recommend Policy 1: minimize total expected injuries without regard to who is harmed.,False
av_engineer,standard_cot,4,gpt-4o,4547,False,4,2,1,"['utilitarian', 'egalitarian']",True,Recommend Policy 1 to minimize total expected injuries city-wide,False
av_engineer,standard_cot,7,gpt-4o,4267,False,4,2,1,"['utilitarian', 'utilitarian']",True,Recommend Policy 3: distribute residual risk evenly across all road users,False
av_engineer,standard_cot,10,gpt-4o,4519,False,3,2,1,"['utilitarian', 'deontological']",True,Recommend Policy 1: minimize total expected injuries without regard to who is harmed.,False
av_engineer,standard_cot,11,gpt-4o,5523,False,4,2,1,"['utilitarian', 'deontological', 'egalitarian']",True,Recommend Policy 1: minimize total expected injuries as default policy,False
av_engineer,standard_cot,12,gpt-4o,5473,False,4,2,1,"['utilitarian', 'deontology', 'justice']",True,Recommend Policy 1: minimize total expected injuries across all road users,False
av_engineer,standard_cot,9,gpt-4o,4943,False,3,2,1,"['utilitarian', 'deontological', 'rawlsian']",True,Recommend Policy 1: minimize total expected injuries across all road users,False
av_engineer,standard_cot,13,gpt-4o,4858,False,3,2,1,"['utilitarian', 'deontological']",True,Recommend Policy 1 to minimize total expected injuries across all road users,False
av_engineer,standard_cot,15,gpt-4o,4594,False,4,2,1,"['utilitarianism', 'egalitarianism']",True,Recommend Policy 1 to minimize total expected injuries with fairness safeguards,False
av_engineer,standard_cot,14,gpt-4o,6034,False,4,2,1,"['utilitarian', 'deontological']",True,Recommend Policy 1: minimize total expected injuries across all road users,False
av_engineer,standard_cot,16,gpt-4o,5401,False,4,2,1,"['utilitarian', 'egalitarian']",True,Recommend Policy 2 with enhanced protections for vulnerable road users,False
av_engineer,standard_cot,17,gpt-4o,4592,False,3,2,1,['utilitarian'],True,Recommend Policy 3 to distribute residual risk evenly across all road users.,False
av_engineer,standard_cot,19,gpt-4o,4352,False,3,2,1,"['utilitarian', 'deontological']",True,Recommend Policy 1: minimize total expected injuries across all road users,False
av_engineer,narrative_cot,0,gpt-4o,7261,False,4,2,2,['utilitarian'],True,Recommend Policy 3: distribute residual risk evenly across all road users.,False
av_engineer,standard_cot,18,gpt-4o,5711,False,4,2,1,['utilitarian'],True,Recommend Policy 3: distribute residual risk evenly across all road users,False
av_engineer,narrative_cot,1,gpt-4o,7254,False,4,3,2,[],True,Recommend Policy 1 minimizing total expected injuries with annual oversight review,False
av_engineer,narrative_cot,2,gpt-4o,7995,False,5,3,2,[],True,Recommend Policy 3: distribute residual risk evenly across all road users,False
av_engineer,narrative_cot,4,gpt-4o,7275,False,4,3,2,[],True,Recommend Policy 3: distribute residual risk evenly across all road users,False
av_engineer,narrative_cot,6,gpt-4o,7202,False,4,3,2,['utilitarian'],True,Recommend Policy 1: minimize total expected injuries with ongoing equity monitoring.,False
av_engineer,narrative_cot,5,gpt-4o,6695,False,4,2,2,['utilitarian'],True,Recommend Policy 3: distribute residual risk evenly across all road users,False
av_engineer,narrative_cot,7,gpt-4o,6905,False,4,3,2,[],True,Recommend Policy 1: minimize total expected injuries without regard to who is harmed.,False
av_engineer,narrative_cot,3,gpt-4o,6705,False,4,2,2,['utilitarian'],True,Recommend Policy 1: minimize total expected injuries across all road users.,False
av_engineer,narrative_cot,9,gpt-4o,7250,False,4,2,2,['utilitarian'],True,Recommend Policy 3: distribute residual risk evenly across all road users,False
av_engineer,narrative_cot,8,gpt-4o,5681,False,4,3,2,['utilitarian'],True,Recommend Policy 1: minimize total expected injuries across all road users.,False
av_engineer,narrative_cot,14,gpt-4o,8422,False,4,3,2,['utilitarian'],True,Recommend Policy 3: distribute residual risk evenly across all road users.,False
av_engineer,narrative_cot,11,gpt-4o,7426,False,4,3,2,['utilitarian'],True,Recommend Policy 3: distribute residual risk evenly across all road users,False
av_engineer,narrative_cot,13,gpt-4o,7152,False,4,3,2,[],True,Recommend Policy 3: distribute residual risk evenly across all road users,False
av_engineer,narrative_cot,10,gpt-4o,7939,False,4,3,2,['utilitarian'],True,Recommend Policy 3: distribute residual risk evenly across all road users,False
av_engineer,narrative_cot,15,gpt-4o,8253,False,5,3,2,['utilitarian'],True,Recommend Policy 3: distribute residual risk evenly across all road users,False
av_engineer,narrative_cot,12,gpt-4o,7509,False,4,3,2,[],True,Recommend Policy 3: distribute residual risk evenly across all road users,False
av_engineer,narrative_cot,16,gpt-4o,6562,False,4,2,2,[],True,Recommend Policy 3: distribute residual risk equally across all road users.,False
av_engineer,narrative_cot,18,gpt-4o,8023,False,4,2,2,['utilitarian'],True,Recommend Policy 3: distribute residual risk evenly across all road users,False
research_volunteer,baseline_io,0,gpt-4o,1608,False,3,1,1,[],False,no commitment,False
av_engineer,narrative_cot,19,gpt-4o,7085,False,4,2,2,['utilitarian'],True,Recommend Policy 3: distribute residual risk evenly across all road users,False
av_engineer,narrative_cot,17,gpt-4o,7099,False,4,3,2,[],True,Recommend Policy 3: distribute residual risk evenly across all road users,False
research_volunteer,baseline_io,2,gpt-4o,1379,False,2,1,1,[],True,"Formally reassess capacity before next visit, pause participation if consent unclear",False
research_volunteer,baseline_io,1,gpt-4o,1892,False,3,1,1,[],True,Arrange independent capacity assessment before the next study visit,False
research_volunteer,baseline_io,3,gpt-4o,1810,False,2,1,1,[],False,no commitment,False
research_volunteer,baseline_io,5,gpt-4o,1556,False,3,1,1,[],True,"Reassess capacity, seek proxy consent, consult IRB, withdraw if consent invalid",False
research_volunteer,baseline_io,4,gpt-4o,1834,False,3,1,2,[],False,no commitment,False
research_volunteer,baseline_io,6,gpt-4o,1603,False,3,1,1,[],False,no commitment,False
research_volunteer,baseline_io,7,gpt-4o,1896,False,3,1,1,[],True,"Conduct capacity assessment, then pause participation until valid consent obtained.",False
research_volunteer,baseline_io,9,gpt-4o,1476,False,2,1,1,[],True,"Reassess capacity, consult family and IRB, then decide on participation",False
research_volunteer,baseline_io,8,gpt-4o,1186,False,2,1,1,[],True,"Reassess capacity independently, consult ethics board, withdraw if consent invalid",False
research_volunteer,baseline_io,10,gpt-4o,1514,False,3,1,1,[],True,"Formally assess capacity, consult participant and family, use proxy consent if needed.",False
research_volunteer,baseline_io,11,gpt-4o,1335,False,2,1,1,[],True,"Assess capacity, consult IRB, and withdraw if valid consent cannot be obtained.",False
research_volunteer,baseline_io,12,gpt-4o,2082,False,3,1,1,[],True,"Conduct capacity assessment, engage LAR, and err toward withdrawal if uncertain.",False
research_volunteer,baseline_io,13,gpt-4o,1612,False,3,1,1,[],True,Arrange formal capacity evaluation before the next study visit in ten days.,False
research_volunteer,baseline_io,18,gpt-4o,1382,False,2,1,1,[],True,"Formally assess capacity, seek proxy consent, withdraw if neither obtainable.",False
research_volunteer,baseline_io,14,gpt-4o,1329,False,3,1,1,[],True,"Formally assess capacity, consult ethics board, withdraw if consent invalid",False
research_volunteer,baseline_io,17,gpt-4o,1186,False,3,1,1,[],True,"Consult IRB, engage family collaboratively, consider pausing participation pending reassessment.",False
research_volunteer,baseline_io,15,gpt-4o,1709,False,3,1,1,[],True,Arrange formal capacity evaluation before the next study visit in ten days.,False
research_volunteer,baseline_io,16,gpt-4o,1332,False,2,1,1,[],True,"Conduct formal capacity assessment, then err toward withdrawal if uncertain.",False
research_volunteer,baseline_io,19,gpt-4o,1326,False,2,1,1,[],True,"Reassess capacity formally; if consent invalid, withdraw participant from study.",False
research_volunteer,standard_cot,1,gpt-4o,4115,False,3,2,1,[],True,Arrange capacity assessment and IRB consultation; withdraw if no valid consent obtained.,False
research_volunteer,standard_cot,2,gpt-4o,5460,False,3,1,2,[],True,"Arrange capacity assessment, engage participant, consult IRB before next visit.",False
research_volunteer,standard_cot,0,gpt-4o,5093,False,3,2,2,[],False,no commitment,False
research_volunteer,standard_cot,3,gpt-4o,4908,False,3,1,1,[],False,no commitment,False
research_volunteer,standard_cot,5,gpt-4o,4263,False,3,2,1,[],True,"Consult IRB, assess capacity, err toward withdrawal if ambiguity persists",False
research_volunteer,standard_cot,4,gpt-4o,4776,False,3,2,2,[],False,no commitment,False
research_volunteer,standard_cot,8,gpt-4o,4624,False,3,1,1,[],True,"Arrange formal capacity assessment, consult IRB, pause participation if capacity lacking",False
research_volunteer,standard_cot,7,gpt-4o,4274,False,3,2,1,[],False,no commitment,False
research_volunteer,standard_cot,10,gpt-4o,4763,False,3,2,1,[],True,Arrange independent capacity assessment and consult IRB before next visit.,False
research_volunteer,standard_cot,11,gpt-4o,4461,False,3,1,1,[],False,no commitment,False
research_volunteer,standard_cot,13,gpt-4o,4689,False,3,1,1,[],False,no commitment,False
research_volunteer,standard_cot,6,gpt-4o,4562,False,3,1,2,[],False,no commitment,False
research_volunteer,standard_cot,9,gpt-4o,4113,False,3,2,2,[],True,Conduct formal capacity assessment before next visit; pause if unresolved.,False
research_volunteer,standard_cot,14,gpt-4o,4463,False,3,2,1,[],True,"Formally assess capacity, consult ethics board, pause participation if consent unconfirmed.",False
research_volunteer,standard_cot,19,gpt-4o,4253,False,3,1,1,[],False,no commitment,False
research_volunteer,standard_cot,12,gpt-4o,4593,False,3,2,2,[],True,"Arrange capacity assessment, consult IRB and family, withdraw if capacity lacking",False
research_volunteer,standard_cot,15,gpt-4o,4255,False,3,1,1,[],False,no commitment,False
research_volunteer,standard_cot,17,gpt-4o,4732,False,3,1,1,[],False,no commitment,False
research_volunteer,standard_cot,16,gpt-4o,4210,False,4,1,1,[],False,no commitment,False
research_volunteer,narrative_cot,1,gpt-4o,8772,False,4,2,2,[],True,Pause Michael's participation pending independent capacity evaluation and family mediation.,False
research_volunteer,narrative_cot,0,gpt-4o,6695,False,4,2,2,[],True,"Withdraw Martin from the study, prioritizing valid consent over data retention.",False
research_volunteer,narrative_cot,3,gpt-4o,8519,False,4,2,2,[],True,Temporarily pause participation pending formal capacity assessment and ethics consultation.,False
research_volunteer,standard_cot,18,gpt-4o,4490,False,3,2,1,[],False,no commitment,False
research_volunteer,narrative_cot,4,gpt-4o,6702,False,4,2,2,[],True,"Pause participation, seek ethics consultation, and engage family in discussion.",False
research_volunteer,narrative_cot,8,gpt-4o,8621,False,4,3,2,[],True,Pause next study visit and consult ethics board for capacity assessment.,False
research_volunteer,narrative_cot,2,gpt-4o,7680,False,5,2,2,[],True,Withdraw James from the study to uphold autonomy and valid consent.,False
research_volunteer,narrative_cot,5,gpt-4o,7885,False,4,2,2,[],True,"Withdraw Margaret from the study, prioritizing her dignity and autonomy.",False
research_volunteer,narrative_cot,9,gpt-4o,6791,False,4,2,2,[],True,"Withdraw Martin from the study, prioritizing his autonomy over research continuity.",False
research_volunteer,narrative_cot,6,gpt-4o,8364,False,4,3,2,[],True,Withdraw David from the study out of respect for his autonomy.,False
research_volunteer,narrative_cot,7,gpt-4o,7579,False,4,2,2,[],True,Postpone participation pending formal capacity evaluation and family consultation.,False
research_volunteer,narrative_cot,10,gpt-4o,7641,False,4,2,2,[],True,"Withdraw Margaret from the study, prioritizing her dignity and autonomy.",False
research_volunteer,narrative_cot,12,gpt-4o,7118,False,4,2,2,[],True,"Withdraw participant from study, prioritizing autonomy and dignity over data.",False
research_volunteer,narrative_cot,11,gpt-4o,6985,False,4,2,2,[],True,Withdraw Alan from the study to protect his dignity and consent.,False
research_volunteer,narrative_cot,13,gpt-4o,7561,False,4,2,2,[],True,"Withdraw the participant, prioritizing autonomy over scientific data.",False
research_volunteer,narrative_cot,15,gpt-4o,7095,False,4,3,2,[],True,Withdraw the participant from the study due to ambiguous consent capacity.,False
research_volunteer,narrative_cot,14,gpt-4o,7059,False,4,2,2,[],True,Withdraw the participant from the study to honor their autonomy.,False
research_volunteer,narrative_cot,16,gpt-4o,7023,False,4,2,2,[],True,"Withdraw Mr. Hughes from the study, prioritizing valid consent over data.",False
research_volunteer,narrative_cot,17,gpt-4o,7563,False,4,2,2,[],True,Pause Robert's participation temporarily and re-evaluate in three months.,False
research_volunteer,narrative_cot,18,gpt-4o,7024,False,4,2,2,[],True,Withdraw Mr. Carter from the study to protect his autonomy and dignity.,False
research_volunteer,narrative_cot,19,gpt-4o,8107,False,4,2,2,[],True,Consult the institutional ethics board urgently before the next study visit.,False
