model,scaffold,arm,third_seat,item_id,sample_idx,gold_type,region,gold_verdict,role_id,role_stake,group_verdict,synthesis_verdict,r0_verdict,r1_verdict,r2_verdict,r0_is_nash,r2_is_nash,r0_correct,r2_correct,r3_label,r3_label_parsed,r3_objection_kind,r3_objection_len,objected_r3,objection_unstated,modification_addressed,vote,reject,vote_parsed,revised_r4,stake_undermined,group_plan_payoff,best_nash_payoff,maximin_payoff,type_named_in_prompt,type_named_rounds,finish_reason,truncated,output_len
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,233,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,plan_mediator,none,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,,,1,1,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,,,,0,,stop,0,448
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,233,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,player_c_advocate,col,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,,,1,1,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,,,,2,0,,stop,0,542
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,233,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,player_r_advocate,row,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,PLAN_22,PLAN_22,PLAN_22,0,0,0,0,REJECT,1,unresolvable,297,1,0,0,REJECT,1,1,0,,,,2,0,,stop,0,626
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,234,0,ZERO_SUM,cannot_assist,NO_UNIQUE_PLAN,plan_mediator,none,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,450
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,234,0,ZERO_SUM,cannot_assist,NO_UNIQUE_PLAN,player_c_advocate,col,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,PLAN_21,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,0,,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,,,2,0,,stop,0,337
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,234,0,ZERO_SUM,cannot_assist,NO_UNIQUE_PLAN,player_r_advocate,row,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,,,2,0,,stop,0,559
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,235,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,plan_mediator,none,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,1,r1|r2,stop,0,497
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,235,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,1,r1,stop,0,402
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,235,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_21,PLAN_12,PLAN_12,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,2,1,r1,stop,0,471
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,236,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,plan_mediator,none,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,423
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,236,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,0,,stop,0,450
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,236,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_21,PLAN_12,PLAN_12,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,2,0,,stop,0,468
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,241,0,DILEMMA_BOTH_PREFER,value,PLAN_12,plan_mediator,none,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,460
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,241,0,DILEMMA_BOTH_PREFER,value,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_11,PLAN_12,PLAN_12,0,0,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,2,2,0,,stop,0,495
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,241,0,DILEMMA_BOTH_PREFER,value,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,3,2,0,,stop,0,478
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,242,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,plan_mediator,none,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,460
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,242,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,player_c_advocate,col,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,PLAN_12,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,0,,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,,,2,0,,stop,0,479
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,242,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,player_r_advocate,row,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,PLAN_11,PLAN_11,NO_UNIQUE_PLAN,0,,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,,,2,0,,stop,0,349
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,243,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,plan_mediator,none,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,1,r2,stop,0,522
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,243,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,player_c_advocate,col,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,PLAN_22,PLAN_22,NO_UNIQUE_PLAN,0,,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,,,2,1,r2,stop,0,473
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,243,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,player_r_advocate,row,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,PLAN_21,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,0,,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,,,2,1,r2,stop,0,462
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,244,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,plan_mediator,none,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,,,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,1,r1|r2,stop,0,412
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,244,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,player_c_advocate,col,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,PLAN_11,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,0,,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,,,2,1,r1,stop,0,457
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,244,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,player_r_advocate,row,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,PLAN_12,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,0,,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,,,2,1,r1,stop,0,489
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,245,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,plan_mediator,none,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,1,r1|r2,stop,0,508
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,245,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_c_advocate,col,PLAN_22,PLAN_22,PLAN_12,PLAN_22,PLAN_22,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,1,r1|r2|r3_label,stop,0,496
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,245,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_r_advocate,row,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,2,1,r1|r2,stop,0,510
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,246,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,plan_mediator,none,NO_UNIQUE_PLAN,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,0,REJECT,1,1,0,0,,,,1,r2,stop,0,523
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,246,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_c_advocate,col,NO_UNIQUE_PLAN,PLAN_22,PLAN_12,PLAN_22,PLAN_22,0,1,0,1,ACCEPT,1,,0,0,0,0,REJECT,1,1,0,,,3,3,1,r2,stop,0,656
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,246,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_r_advocate,row,NO_UNIQUE_PLAN,PLAN_22,PLAN_11,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,0,,0,0,REJECT,1,unresolvable,190,1,0,1,ACCEPT,0,1,1,,,3,2,1,r2|r3_label,stop,0,548
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,251,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,plan_mediator,none,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,422
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,251,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,player_c_advocate,col,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,1,r3_label,stop,0,416
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,251,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,player_r_advocate,row,PLAN_21,PLAN_21,PLAN_22,PLAN_21,PLAN_21,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,0,,stop,0,514
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,252,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,plan_mediator,none,PLAN_12,PLAN_12,NO_UNIQUE_PLAN,PLAN_12,PLAN_12,,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,514
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,252,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,454
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,252,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_11,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,0,,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,1,r3_label,stop,0,459
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,253,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,plan_mediator,none,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,554
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,253,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,player_c_advocate,col,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,433
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,253,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,player_r_advocate,row,PLAN_11,PLAN_11,PLAN_12,PLAN_11,PLAN_11,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,0,,stop,0,400
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,254,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,plan_mediator,none,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,396
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,254,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_c_advocate,col,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,400
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,254,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_r_advocate,row,PLAN_22,PLAN_22,PLAN_21,PLAN_22,PLAN_22,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,0,,stop,0,493
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,255,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,plan_mediator,none,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,1,r2,stop,0,534
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,255,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_c_advocate,col,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,3,1,r2,stop,0,424
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,255,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_r_advocate,row,PLAN_22,PLAN_22,PLAN_21,PLAN_22,PLAN_22,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,1,r2,stop,0,466
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,256,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,plan_mediator,none,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,1,r1|r2|r3_label|r4_vote,stop,0,471
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,256,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_c_advocate,col,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,3,1,r1|r2|r3_label|r4_vote,stop,0,434
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,256,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_r_advocate,row,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,1,r1|r2|r3_label|r4_vote,stop,0,511
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,261,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,plan_mediator,none,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,507
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,261,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_c_advocate,col,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,398
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,261,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_r_advocate,row,PLAN_22,PLAN_22,PLAN_21,PLAN_22,PLAN_22,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,1,r3_label,stop,0,480
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,262,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,plan_mediator,none,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,,,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,470
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,262,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,player_c_advocate,col,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,,4,2,0,,stop,0,460
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,262,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,player_r_advocate,row,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,PLAN_12,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,0,,0,0,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,,3,3,0,,stop,0,436
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,263,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,plan_mediator,none,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,1,r1|r2,stop,0,414
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,263,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,player_c_advocate,col,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,1,r1|r2,stop,0,408
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,263,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,player_r_advocate,row,PLAN_11,PLAN_11,PLAN_12,PLAN_11,PLAN_11,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,1,r1|r2,stop,0,473
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,264,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,plan_mediator,none,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,453
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,264,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,player_c_advocate,col,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,384
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,264,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,player_r_advocate,row,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,0,,stop,0,323
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,265,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,plan_mediator,none,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,456
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,265,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_c_advocate,col,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,3,0,,stop,0,460
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,265,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,player_r_advocate,row,PLAN_22,PLAN_22,PLAN_21,PLAN_22,PLAN_22,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,0,,stop,0,472
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,266,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,plan_mediator,none,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,1,r1|r2|r3_label|r4_vote,stop,0,528
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,266,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,3,1,r1|r3_label|r4_vote,stop,0,389
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,266,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_11,PLAN_12,PLAN_12,0,1,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,3,3,1,r1|r3_label|r4_vote,stop,0,346
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,311,0,HARMONY,neutral,PLAN_22,plan_mediator,none,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,456
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,311,0,HARMONY,neutral,PLAN_22,player_c_advocate,col,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,360
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,311,0,HARMONY,neutral,PLAN_22,player_r_advocate,row,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,409
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,312,0,HARMONY,neutral,PLAN_12,plan_mediator,none,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,1,r3_label|r4_vote,stop,0,480
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,312,0,HARMONY,neutral,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,1,r3_label|r4_vote,stop,0,350
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,312,0,HARMONY,neutral,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,1,r3_label|r4_vote,stop,0,362
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,313,0,HARMONY,neutral,PLAN_22,plan_mediator,none,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,453
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,313,0,HARMONY,neutral,PLAN_22,player_c_advocate,col,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,469
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,313,0,HARMONY,neutral,PLAN_22,player_r_advocate,row,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,421
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,314,0,HARMONY,neutral,PLAN_12,plan_mediator,none,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,479
