model,scaffold,arm,item_id,sample_idx,masked,gold_type,region,gold_verdict,verdict,correct,noncommittal,is_nash,nash_verdicts,row_perm,col_perm,row_name,col_name,row_best_verdict,col_best_verdict,finish_reason,truncated,output_len,prompt_tokens,completion_tokens
grok-4-1-fast-reasoning,tmg_solo,full,312,1,0,HARMONY,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,10,01,Jordan,Parker,PLAN_22,PLAN_22,stop,0,324,449,93
grok-4-1-fast-reasoning,tmg_solo,full,312,2,0,HARMONY,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,10,01,Sage,Rowan,PLAN_22,PLAN_22,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,313,0,0,HARMONY,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,10,01,Kendall,Finley,PLAN_22,PLAN_22,stop,0,16,450,7
grok-4-1-fast-reasoning,tmg_solo,full,313,1,0,HARMONY,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,10,10,Emerson,Taylor,PLAN_21,PLAN_21,stop,0,388,450,123
grok-4-1-fast-reasoning,tmg_solo,full,313,2,0,HARMONY,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,01,01,Jordan,Greer,PLAN_12,PLAN_12,stop,0,371,449,136
grok-4-1-fast-reasoning,tmg_solo,full,314,0,0,HARMONY,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,01,01,Taylor,Quinn,PLAN_12,PLAN_12,stop,0,372,449,137
grok-4-1-fast-reasoning,tmg_solo,full,314,1,0,HARMONY,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,01,10,Jordan,Wren,PLAN_11,PLAN_11,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,314,2,0,HARMONY,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,01,10,Morgan,Harper,PLAN_11,PLAN_11,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,315,0,0,HARMONY,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,01,01,Greer,Parker,PLAN_12,PLAN_12,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,315,1,0,HARMONY,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,10,10,Sage,Parker,PLAN_21,PLAN_21,stop,0,345,449,137
grok-4-1-fast-reasoning,tmg_solo,full,315,2,0,HARMONY,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,01,01,Noor,Emerson,PLAN_12,PLAN_12,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,316,0,0,HARMONY,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,10,01,Finley,Sage,PLAN_22,PLAN_22,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,316,1,0,HARMONY,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,10,01,Lennox,Noor,PLAN_22,PLAN_22,stop,0,16,451,7
grok-4-1-fast-reasoning,tmg_solo,full,316,2,0,HARMONY,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,10,10,Oakley,Rowan,PLAN_21,PLAN_21,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,321,0,0,HARMONY,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,01,10,Lennox,Finley,PLAN_11,PLAN_11,stop,0,16,451,7
grok-4-1-fast-reasoning,tmg_solo,full,321,1,0,HARMONY,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,01,01,Rowan,Greer,PLAN_12,PLAN_12,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,321,2,0,HARMONY,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,01,10,Emerson,Quinn,PLAN_11,PLAN_11,stop,0,16,450,7
grok-4-1-fast-reasoning,tmg_solo,full,322,0,0,ASSURANCE,value,PLAN_21,PLAN_21,1,0,1,PLAN_12|PLAN_21,10,10,Finley,Wren,PLAN_21,PLAN_21,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,322,1,0,ASSURANCE,value,PLAN_11,PLAN_11,1,0,1,PLAN_11|PLAN_22,01,10,Morgan,Emerson,PLAN_11,PLAN_11,stop,0,304,449,88
grok-4-1-fast-reasoning,tmg_solo,full,322,2,0,ASSURANCE,value,PLAN_12,PLAN_12,1,0,1,PLAN_12|PLAN_21,01,01,Oakley,Sage,PLAN_12,PLAN_12,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,323,0,0,ASSURANCE,value,PLAN_12,PLAN_12,1,0,1,PLAN_12|PLAN_21,01,01,Lennox,Parker,PLAN_12,PLAN_12,stop,0,16,451,7
grok-4-1-fast-reasoning,tmg_solo,full,323,1,0,ASSURANCE,value,PLAN_12,PLAN_12,1,0,1,PLAN_12|PLAN_21,01,01,Jordan,Rowan,PLAN_12,PLAN_12,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,323,2,0,ASSURANCE,value,PLAN_12,PLAN_12,1,0,1,PLAN_12|PLAN_21,01,01,Sage,Jordan,PLAN_12,PLAN_12,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,324,0,0,ASSURANCE,value,PLAN_12,PLAN_12,1,0,1,PLAN_12|PLAN_21,01,01,Wren,Quinn,PLAN_12,PLAN_12,stop,0,16,450,7
grok-4-1-fast-reasoning,tmg_solo,full,324,1,0,ASSURANCE,value,PLAN_12,PLAN_12,1,0,1,PLAN_12|PLAN_21,01,01,Quinn,Parker,PLAN_12,PLAN_12,stop,0,352,449,104
grok-4-1-fast-reasoning,tmg_solo,full,324,2,0,ASSURANCE,value,PLAN_11,PLAN_11,1,0,1,PLAN_11|PLAN_22,01,10,Finley,Greer,PLAN_11,PLAN_11,stop,0,234,449,74
grok-4-1-fast-reasoning,tmg_solo,full,325,0,0,HARMONY,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,01,10,Lennox,Quinn,PLAN_11,PLAN_11,stop,0,416,451,134
grok-4-1-fast-reasoning,tmg_solo,full,325,1,0,HARMONY,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,01,10,Greer,Morgan,PLAN_11,PLAN_11,stop,0,286,449,91
grok-4-1-fast-reasoning,tmg_solo,full,325,2,0,HARMONY,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,10,10,Sage,Lennox,PLAN_21,PLAN_21,stop,0,546,449,174
grok-4-1-fast-reasoning,tmg_solo,full,326,0,0,HARMONY,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,10,01,Oakley,Rowan,PLAN_22,PLAN_22,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,326,1,0,HARMONY,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,10,10,Oakley,Greer,PLAN_21,PLAN_21,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,326,2,0,HARMONY,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,01,10,Harper,Sage,PLAN_11,PLAN_11,stop,0,482,449,161
grok-4-1-fast-reasoning,tmg_solo,full,331,0,0,HARMONY,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,10,10,Kendall,Rowan,PLAN_21,PLAN_21,stop,0,16,450,7
grok-4-1-fast-reasoning,tmg_solo,full,331,1,0,HARMONY,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,01,10,Oakley,Emerson,PLAN_11,PLAN_11,stop,0,422,449,136
grok-4-1-fast-reasoning,tmg_solo,full,331,2,0,HARMONY,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,10,10,Finley,Oakley,PLAN_21,PLAN_21,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,332,0,0,ASSURANCE,value,PLAN_11,PLAN_11,1,0,1,PLAN_11|PLAN_22,01,10,Parker,Harper,PLAN_11,PLAN_11,stop,0,436,449,129
grok-4-1-fast-reasoning,tmg_solo,full,332,1,0,ASSURANCE,value,PLAN_22,PLAN_22,1,0,1,PLAN_11|PLAN_22,10,01,Noor,Oakley,PLAN_22,PLAN_22,stop,0,335,449,81
grok-4-1-fast-reasoning,tmg_solo,full,332,2,0,ASSURANCE,value,PLAN_22,PLAN_22,1,0,1,PLAN_11|PLAN_22,10,01,Jordan,Greer,PLAN_22,PLAN_22,stop,0,358,449,119
grok-4-1-fast-reasoning,tmg_solo,full,333,0,0,ASSURANCE,value,PLAN_21,PLAN_21,1,0,1,PLAN_12|PLAN_21,10,10,Rowan,Jordan,PLAN_21,PLAN_21,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,333,1,0,ASSURANCE,value,PLAN_22,PLAN_22,1,0,1,PLAN_11|PLAN_22,10,01,Morgan,Taylor,PLAN_22,PLAN_22,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,333,2,0,ASSURANCE,value,PLAN_21,PLAN_21,1,0,1,PLAN_12|PLAN_21,10,10,Rowan,Sage,PLAN_21,PLAN_21,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,334,0,0,ASSURANCE,value,PLAN_12,PLAN_12,1,0,1,PLAN_12|PLAN_21,01,01,Greer,Finley,PLAN_12,PLAN_12,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,334,1,0,ASSURANCE,value,PLAN_21,PLAN_21,1,0,1,PLAN_12|PLAN_21,10,10,Harper,Jordan,PLAN_21,PLAN_21,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,334,2,0,ASSURANCE,value,PLAN_22,PLAN_22,1,0,1,PLAN_11|PLAN_22,10,01,Morgan,Finley,PLAN_22,PLAN_22,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,335,0,0,HARMONY,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,10,01,Wren,Rowan,PLAN_22,PLAN_22,stop,0,16,450,7
grok-4-1-fast-reasoning,tmg_solo,full,335,1,0,HARMONY,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,01,01,Finley,Morgan,PLAN_12,PLAN_12,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,335,2,0,HARMONY,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,10,01,Quinn,Kendall,PLAN_22,PLAN_22,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,336,0,0,HARMONY,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,01,01,Morgan,Kendall,PLAN_12,PLAN_12,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,336,1,0,HARMONY,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,10,01,Parker,Lennox,PLAN_22,PLAN_22,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,336,2,0,HARMONY,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,01,10,Taylor,Sage,PLAN_11,PLAN_11,stop,0,651,449,209
grok-4-1-fast-reasoning,tmg_solo,full,341,0,0,HARMONY,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,10,10,Emerson,Greer,PLAN_21,PLAN_21,stop,0,16,450,7
grok-4-1-fast-reasoning,tmg_solo,full,341,1,0,HARMONY,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,10,01,Harper,Wren,PLAN_22,PLAN_22,stop,0,330,449,122
grok-4-1-fast-reasoning,tmg_solo,full,341,2,0,HARMONY,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,01,10,Greer,Morgan,PLAN_11,PLAN_11,stop,0,305,449,109
grok-4-1-fast-reasoning,tmg_solo,full,342,0,0,ASSURANCE,value,PLAN_22,PLAN_22,1,0,1,PLAN_11|PLAN_22,10,01,Quinn,Parker,PLAN_22,PLAN_22,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,342,1,0,ASSURANCE,value,PLAN_22,PLAN_22,1,0,1,PLAN_11|PLAN_22,10,01,Lennox,Jordan,PLAN_22,PLAN_22,stop,0,16,451,7
grok-4-1-fast-reasoning,tmg_solo,full,342,2,0,ASSURANCE,value,PLAN_12,PLAN_12,1,0,1,PLAN_12|PLAN_21,01,01,Emerson,Kendall,PLAN_12,PLAN_12,stop,0,386,450,127
grok-4-1-fast-reasoning,tmg_solo,full,343,0,0,ASSURANCE,value,PLAN_22,PLAN_22,1,0,1,PLAN_11|PLAN_22,10,01,Morgan,Harper,PLAN_22,PLAN_22,stop,0,329,449,107
grok-4-1-fast-reasoning,tmg_solo,full,343,1,0,ASSURANCE,value,PLAN_22,PLAN_22,1,0,1,PLAN_11|PLAN_22,10,01,Finley,Jordan,PLAN_22,PLAN_22,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,343,2,0,ASSURANCE,value,PLAN_12,PLAN_12,1,0,1,PLAN_12|PLAN_21,01,01,Jordan,Lennox,PLAN_12,PLAN_12,stop,0,295,449,91
grok-4-1-fast-reasoning,tmg_solo,full,344,0,0,ASSURANCE,value,PLAN_22,PLAN_22,1,0,1,PLAN_11|PLAN_22,10,01,Oakley,Lennox,PLAN_22,PLAN_22,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,344,1,0,ASSURANCE,value,PLAN_21,PLAN_21,1,0,1,PLAN_12|PLAN_21,10,10,Emerson,Taylor,PLAN_21,PLAN_21,stop,0,16,450,7
grok-4-1-fast-reasoning,tmg_solo,full,344,2,0,ASSURANCE,value,PLAN_22,PLAN_22,1,0,1,PLAN_11|PLAN_22,10,01,Greer,Taylor,PLAN_22,PLAN_22,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,345,0,0,HARMONY,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,01,01,Parker,Wren,PLAN_12,PLAN_12,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,345,1,0,HARMONY,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,01,01,Emerson,Jordan,PLAN_12,PLAN_12,stop,0,16,450,7
grok-4-1-fast-reasoning,tmg_solo,full,345,2,0,HARMONY,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,10,10,Greer,Harper,PLAN_21,PLAN_21,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,346,0,0,HARMONY,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,10,10,Wren,Greer,PLAN_21,PLAN_21,stop,0,16,450,7
grok-4-1-fast-reasoning,tmg_solo,full,346,1,0,HARMONY,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,01,01,Kendall,Emerson,PLAN_12,PLAN_12,stop,0,16,450,7
grok-4-1-fast-reasoning,tmg_solo,full,346,2,0,HARMONY,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,01,10,Jordan,Kendall,PLAN_11,PLAN_11,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,351,0,0,HARMONY,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,10,10,Kendall,Quinn,PLAN_21,PLAN_21,stop,0,16,450,7
grok-4-1-fast-reasoning,tmg_solo,full,351,1,0,HARMONY,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,10,10,Finley,Greer,PLAN_21,PLAN_21,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,351,2,0,HARMONY,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,10,01,Taylor,Kendall,PLAN_22,PLAN_22,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,352,0,0,HARMONY,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,10,01,Finley,Harper,PLAN_22,PLAN_22,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,352,1,0,HARMONY,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,10,10,Taylor,Morgan,PLAN_21,PLAN_21,stop,0,310,449,106
grok-4-1-fast-reasoning,tmg_solo,full,352,2,0,HARMONY,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,01,01,Quinn,Kendall,PLAN_12,PLAN_12,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,353,0,0,HARMONY,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,01,10,Harper,Parker,PLAN_11,PLAN_11,stop,0,1285,449,358
grok-4-1-fast-reasoning,tmg_solo,full,353,1,0,HARMONY,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,10,01,Emerson,Quinn,PLAN_22,PLAN_22,stop,0,488,450,143
grok-4-1-fast-reasoning,tmg_solo,full,353,2,0,HARMONY,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,10,10,Sage,Jordan,PLAN_21,PLAN_21,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,354,0,0,HARMONY,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,10,10,Jordan,Oakley,PLAN_21,PLAN_21,stop,0,255,449,86
grok-4-1-fast-reasoning,tmg_solo,full,354,1,0,HARMONY,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,01,10,Harper,Emerson,PLAN_11,PLAN_11,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,354,2,0,HARMONY,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,10,10,Morgan,Sage,PLAN_21,PLAN_21,stop,0,362,449,132
grok-4-1-fast-reasoning,tmg_solo,full,355,0,0,HARMONY,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,10,01,Kendall,Taylor,PLAN_22,PLAN_22,stop,0,433,450,136
grok-4-1-fast-reasoning,tmg_solo,full,355,1,0,HARMONY,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,10,10,Sage,Harper,PLAN_21,PLAN_21,stop,0,552,449,188
grok-4-1-fast-reasoning,tmg_solo,full,355,2,0,HARMONY,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,01,10,Wren,Lennox,PLAN_11,PLAN_11,stop,0,16,450,7
grok-4-1-fast-reasoning,tmg_solo,full,356,0,0,HARMONY,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,01,10,Rowan,Oakley,PLAN_11,PLAN_11,stop,0,374,449,126
grok-4-1-fast-reasoning,tmg_solo,full,356,1,0,HARMONY,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,10,10,Finley,Greer,PLAN_21,PLAN_21,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,356,2,0,HARMONY,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,01,01,Quinn,Parker,PLAN_12,PLAN_12,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,361,0,0,HARMONY,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,10,10,Morgan,Emerson,PLAN_21,PLAN_21,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,361,1,0,HARMONY,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,01,01,Quinn,Emerson,PLAN_12,PLAN_12,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,361,2,0,HARMONY,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,01,01,Finley,Rowan,PLAN_12,PLAN_12,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,362,0,0,HARMONY,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,10,01,Quinn,Sage,PLAN_22,PLAN_22,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,362,1,0,HARMONY,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,01,01,Jordan,Finley,PLAN_12,PLAN_12,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,362,2,0,HARMONY,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,10,10,Emerson,Jordan,PLAN_21,PLAN_21,stop,0,327,450,109
grok-4-1-fast-reasoning,tmg_solo,full,363,0,0,HARMONY,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,10,10,Noor,Wren,PLAN_21,PLAN_21,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,363,1,0,HARMONY,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,01,10,Parker,Wren,PLAN_11,PLAN_11,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,363,2,0,HARMONY,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,01,01,Emerson,Sage,PLAN_12,PLAN_12,stop,0,16,450,7
grok-4-1-fast-reasoning,tmg_solo,full,364,0,0,HARMONY,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,01,01,Lennox,Finley,PLAN_12,PLAN_12,stop,0,16,451,7
grok-4-1-fast-reasoning,tmg_solo,full,364,1,0,HARMONY,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,10,10,Taylor,Noor,PLAN_21,PLAN_21,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,364,2,0,HARMONY,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,01,01,Parker,Taylor,PLAN_12,PLAN_12,stop,0,559,449,189
grok-4-1-fast-reasoning,tmg_solo,full,365,0,0,HARMONY,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,10,01,Rowan,Taylor,PLAN_22,PLAN_22,stop,0,296,449,90
grok-4-1-fast-reasoning,tmg_solo,full,365,1,0,HARMONY,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,01,10,Emerson,Taylor,PLAN_11,PLAN_11,stop,0,16,450,7
grok-4-1-fast-reasoning,tmg_solo,full,365,2,0,HARMONY,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,01,01,Parker,Harper,PLAN_12,PLAN_12,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,366,0,0,HARMONY,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,10,01,Sage,Oakley,PLAN_22,PLAN_22,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,366,1,0,HARMONY,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,10,10,Noor,Lennox,PLAN_21,PLAN_21,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,366,2,0,HARMONY,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,10,01,Sage,Parker,PLAN_22,PLAN_22,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,411,0,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,10,10,Harper,Wren,PLAN_11,PLAN_21,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,411,1,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,10,01,Oakley,Lennox,PLAN_12,PLAN_22,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,411,2,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,01,01,Harper,Lennox,PLAN_22,PLAN_12,stop,0,578,449,189
grok-4-1-fast-reasoning,tmg_solo,full,412,0,0,DILEMMA_BOTH_PREFER,value,PLAN_22,PLAN_22,1,0,0,PLAN_11,10,01,Taylor,Morgan,PLAN_12,PLAN_22,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,412,1,0,DILEMMA_BOTH_PREFER,value,PLAN_21,PLAN_21,1,0,0,PLAN_12,10,10,Morgan,Rowan,PLAN_11,PLAN_21,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,412,2,0,DILEMMA_BOTH_PREFER,value,PLAN_11,PLAN_11,1,0,0,PLAN_22,01,10,Wren,Finley,PLAN_21,PLAN_11,stop,0,16,450,7
grok-4-1-fast-reasoning,tmg_solo,full,413,0,0,DILEMMA_BOTH_PREFER,value,PLAN_11,PLAN_11,1,0,0,PLAN_22,01,10,Wren,Lennox,PLAN_21,PLAN_11,stop,0,16,450,7
grok-4-1-fast-reasoning,tmg_solo,full,413,1,0,DILEMMA_BOTH_PREFER,value,PLAN_12,PLAN_12,1,0,0,PLAN_21,01,01,Greer,Noor,PLAN_22,PLAN_12,stop,0,518,449,187
grok-4-1-fast-reasoning,tmg_solo,full,413,2,0,DILEMMA_BOTH_PREFER,value,PLAN_22,PLAN_22,1,0,0,PLAN_11,10,01,Morgan,Harper,PLAN_12,PLAN_22,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,414,0,0,DILEMMA_BOTH_PREFER,value,PLAN_12,PLAN_12,1,0,0,PLAN_21,01,01,Finley,Lennox,PLAN_22,PLAN_12,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,414,1,0,DILEMMA_BOTH_PREFER,value,PLAN_12,PLAN_12,1,0,0,PLAN_21,01,01,Harper,Lennox,PLAN_22,PLAN_12,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,414,2,0,DILEMMA_BOTH_PREFER,value,PLAN_21,PLAN_21,1,0,0,PLAN_12,10,10,Emerson,Quinn,PLAN_11,PLAN_21,stop,0,16,450,7
grok-4-1-fast-reasoning,tmg_solo,full,415,0,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,10,10,Jordan,Sage,PLAN_11,PLAN_21,stop,0,396,449,151
grok-4-1-fast-reasoning,tmg_solo,full,415,1,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,10,10,Sage,Parker,PLAN_11,PLAN_21,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,415,2,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,10,01,Sage,Wren,PLAN_12,PLAN_22,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,416,0,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,01,01,Noor,Quinn,PLAN_22,PLAN_12,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,416,1,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,10,01,Emerson,Parker,PLAN_12,PLAN_22,stop,0,16,450,7
grok-4-1-fast-reasoning,tmg_solo,full,416,2,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,10,10,Kendall,Sage,PLAN_11,PLAN_21,stop,0,16,450,7
grok-4-1-fast-reasoning,tmg_solo,full,421,0,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,NO_UNIQUE_PLAN,0,0,,PLAN_21,01,10,Finley,Oakley,PLAN_21,PLAN_11,stop,0,523,449,131
grok-4-1-fast-reasoning,tmg_solo,full,421,1,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,01,10,Kendall,Rowan,PLAN_21,PLAN_11,stop,0,396,450,127
grok-4-1-fast-reasoning,tmg_solo,full,421,2,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,10,01,Taylor,Morgan,PLAN_12,PLAN_22,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,422,0,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,PLAN_22,0,0,0,,10,01,Jordan,Finley,PLAN_12,PLAN_22,stop,0,16,449,7
