scenario_id,perspective_id,sample_idx,gen_model,round,decision,decision_confidence,rationale
pharma_whistleblower,data_scientist,6,gpt-5.4-nano,round1,INTERNAL_THEN_EXTERNAL,0.95,"The response advocates for internal reporting first, escalating externally if internal channels fail."
pharma_whistleblower,data_scientist,5,gpt-4o,round1,EXTERNAL_DIRECT,1.0,The response clearly advocates for reporting externally to ensure transparency and patient safety.
pharma_whistleblower,data_scientist,7,gpt-5.4-nano,round1,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal reporting first, escalating externally if internal channels fail."
pharma_whistleblower,data_scientist,7,gpt-4o,round1,EXTERNAL_DIRECT,1.0,The response clearly advocates for reporting the omitted data directly to regulators.
pharma_whistleblower,data_scientist,8,gpt-5.4-nano,round1,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal escalation first, then external if necessary."
pharma_whistleblower,data_scientist,8,gpt-4o,round1,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal reporting first, with a plan to escalate externally if necessary."
pharma_whistleblower,data_scientist,9,gpt-5.4-nano,round1,INTERNAL_THEN_EXTERNAL,0.95,"The response advocates for internal escalation first, followed by external reporting if necessary."
pharma_whistleblower,data_scientist,9,gpt-4o,round1,INTERNAL_THEN_EXTERNAL,1.0,"The response clearly advocates for internal reporting first, with external escalation if necessary."
pharma_whistleblower,senior_colleague,0,gpt-4o,round1,INTERNAL_ONLY,0.9,The response advocates for internal disclosure without immediate external escalation.
pharma_whistleblower,senior_colleague,0,gpt-5.4-nano,round1,INTERNAL_THEN_EXTERNAL,0.9,The response advocates for immediate internal escalation before considering external reporting.
pharma_whistleblower,senior_colleague,1,gpt-4o,round1,STAY_SILENT,0.9,The response advocates for omitting data and maintaining the status quo without reporting.
pharma_whistleblower,senior_colleague,2,gpt-5.4-nano,round1,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal reconciliation first, with external reporting as a contingency if internal actions fail."
pharma_whistleblower,senior_colleague,2,gpt-4o,round1,INTERNAL_THEN_EXTERNAL,0.9,"Eleanor advocates for internal discussions followed by proactive disclosure to regulators, balancing transparency and patient safety."
pharma_whistleblower,senior_colleague,1,gpt-5.4-nano,round1,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for immediate internal escalation, with external action as a contingency if internal efforts fail."
pharma_whistleblower,senior_colleague,3,gpt-5.4-nano,round1,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal reporting first, with external escalation if internal efforts fail."
pharma_whistleblower,senior_colleague,3,gpt-4o,round1,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal reporting first, with a potential external disclosure if necessary."
pharma_whistleblower,senior_colleague,4,gpt-5.4-nano,round1,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal escalation first, with external action if internal efforts fail."
pharma_whistleblower,senior_colleague,4,gpt-4o,round1,INTERNAL_ONLY,0.9,The response advocates for internal reporting while emphasizing the need for further research and transparency.
pharma_whistleblower,senior_colleague,6,gpt-5.4-nano,round1,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal reporting first, escalating externally only if internal channels fail."
pharma_whistleblower,senior_colleague,5,gpt-5.4-nano,round1,INTERNAL_ONLY,0.9,The response emphasizes correcting the record internally before considering external reporting.
pharma_whistleblower,senior_colleague,6,gpt-4o,round1,INTERNAL_ONLY,0.8,The response emphasizes internal collaboration and research without committing to external reporting.
pharma_whistleblower,senior_colleague,5,gpt-4o,round1,INTERNAL_ONLY,0.9,The response advocates for an internal review without suggesting external reporting.
pharma_whistleblower,senior_colleague,7,gpt-5.4-nano,round1,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal review first, then external escalation if necessary."
pharma_whistleblower,senior_colleague,8,gpt-4o,round1,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal disclosure followed by engagement with regulators, balancing transparency and patient protection."
pharma_whistleblower,senior_colleague,7,gpt-4o,round1,STAY_SILENT,0.9,The response ultimately advocates for not reporting the omitted data and keeping the drug on the market.
pharma_whistleblower,senior_colleague,8,gpt-5.4-nano,round1,INTERNAL_THEN_EXTERNAL,0.9,The response advocates for internal reporting followed by external escalation if necessary.
pharma_whistleblower,senior_colleague,9,gpt-5.4-nano,round1,INTERNAL_THEN_EXTERNAL,0.9,The response advocates for internal escalation before considering external reporting.
pharma_whistleblower,senior_colleague,9,gpt-4o,round1,STAY_SILENT,0.9,"The response advocates for omitting data and monitoring, not reporting internally or externally."
pharma_whistleblower,future_subpopulation_patient,0,gpt-5.4-nano,round1,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal escalation first, followed by external action if necessary."
pharma_whistleblower,future_subpopulation_patient,1,gpt-4o,round1,EXTERNAL_DIRECT,1.0,The response clearly advocates for reporting the omitted data directly to regulators.
pharma_whistleblower,future_subpopulation_patient,0,gpt-4o,round1,EXTERNAL_DIRECT,1.0,The response clearly advocates for reporting the omitted data directly to regulators.
pharma_whistleblower,future_subpopulation_patient,1,gpt-5.4-nano,round1,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal escalation first, then external reporting if internal actions fail."
pharma_whistleblower,future_subpopulation_patient,2,gpt-5.4-nano,round1,EXTERNAL_DIRECT,1.0,The response clearly advocates for immediate external reporting to regulators.
pharma_whistleblower,future_subpopulation_patient,2,gpt-4o,round1,EXTERNAL_DIRECT,1.0,The response clearly advocates for immediate external reporting to regulators.
pharma_whistleblower,future_subpopulation_patient,4,gpt-5.4-nano,round1,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal reporting first, then external escalation if necessary."
pharma_whistleblower,future_subpopulation_patient,3,gpt-4o,round1,EXTERNAL_DIRECT,1.0,Marisol believes the data scientist should report externally to ensure patient safety and transparency.
pharma_whistleblower,future_subpopulation_patient,4,gpt-4o,round1,EXTERNAL_DIRECT,1.0,The response clearly advocates for reporting the omitted data directly to regulators.
pharma_whistleblower,future_subpopulation_patient,3,gpt-5.4-nano,round1,EXTERNAL_DIRECT,1.0,The response clearly advocates for immediate external reporting to regulators.
pharma_whistleblower,future_subpopulation_patient,5,gpt-4o,round1,EXTERNAL_DIRECT,1.0,The response clearly advocates for reporting externally to ensure patient transparency and safety.
pharma_whistleblower,future_subpopulation_patient,6,gpt-5.4-nano,round1,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal escalation first, then external if internal channels fail."
pharma_whistleblower,future_subpopulation_patient,5,gpt-5.4-nano,round1,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal escalation first, then external reporting if internal efforts fail."
pharma_whistleblower,future_subpopulation_patient,6,gpt-4o,round1,EXTERNAL_DIRECT,1.0,The response clearly advocates for reporting the omission externally to trigger a regulatory review.
pharma_whistleblower,future_subpopulation_patient,8,gpt-4o,round1,EXTERNAL_DIRECT,1.0,The response clearly advocates for external reporting to ensure patient safety and transparency.
pharma_whistleblower,future_subpopulation_patient,7,gpt-4o,round1,EXTERNAL_DIRECT,1.0,The response clearly advocates for external reporting to ensure patient safety and transparency.
pharma_whistleblower,future_subpopulation_patient,8,gpt-5.4-nano,round1,INTERNAL_THEN_EXTERNAL,0.9,The response advocates for internal escalation followed by external reporting to regulators.
pharma_whistleblower,future_subpopulation_patient,7,gpt-5.4-nano,round1,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal escalation first, then external reporting if necessary."
pharma_whistleblower,future_subpopulation_patient,9,gpt-4o,round1,EXTERNAL_DIRECT,1.0,The response advocates for direct external reporting to ensure transparency and patient safety.
aging_parent,sibling_a,0,gpt-4o,round1,MEMORY_CARE,1.0,The response clearly advocates for moving the parent to a memory care facility for safety and professional care.
pharma_whistleblower,future_subpopulation_patient,9,gpt-5.4-nano,round1,INTERNAL_THEN_EXTERNAL,0.9,The response advocates for internal escalation followed by external reporting if necessary.
aging_parent,sibling_a,0,gpt-5.4-nano,round1,MEMORY_CARE,1.0,The response clearly advocates for moving the parent to a memory care facility with a planned transition.
aging_parent,sibling_a,1,gpt-5.4-nano,round1,MEMORY_CARE,1.0,The response clearly advocates for moving the parent to a memory care facility.
aging_parent,sibling_a,1,gpt-4o,round1,MEMORY_CARE,1.0,The response clearly advocates for moving the parent to a memory care facility for safety and professional care.
aging_parent,sibling_a,2,gpt-5.4-nano,round1,MEMORY_CARE,1.0,The response clearly advocates for moving the parent to a memory care facility for safety.
aging_parent,sibling_a,2,gpt-4o,round1,MEMORY_CARE,1.0,The response strongly advocates for moving the parent to a memory care facility for safety and well-being.
aging_parent,sibling_a,3,gpt-5.4-nano,round1,MEMORY_CARE,1.0,The response clearly advocates for moving the parent to a memory care facility within two weeks.
aging_parent,sibling_a,4,gpt-5.4-nano,round1,TRUNCATED,1.0,Empty output
aging_parent,sibling_a,3,gpt-4o,round1,MEMORY_CARE,1.0,The response clearly advocates for moving the parent to a memory care facility.
aging_parent,sibling_a,5,gpt-5.4-nano,round1,MEMORY_CARE,1.0,The response clearly advocates for moving the parent to a memory care facility within the two-week timeframe.
aging_parent,sibling_a,4,gpt-4o,round1,MEMORY_CARE,1.0,Sibling A firmly believes moving to a memory care facility is the safest and best choice for their parent.
aging_parent,sibling_a,5,gpt-4o,round1,MEMORY_CARE,1.0,The response clearly advocates for moving the parent to a memory care facility for safety and professional care.
aging_parent,sibling_a,6,gpt-4o,round1,MEMORY_CARE,1.0,The response clearly advocates for moving the parent to a memory care facility.
aging_parent,sibling_a,6,gpt-5.4-nano,round1,MEMORY_CARE,1.0,The response clearly advocates for moving the parent to a memory care facility for safety and reliability.
aging_parent,sibling_a,8,gpt-4o,round1,MEMORY_CARE,1.0,The response clearly advocates for moving the parent to a memory care facility for safety and sustainability.
aging_parent,sibling_a,7,gpt-5.4-nano,round1,MEMORY_CARE,1.0,The response clearly advocates for moving the parent to a memory care facility.
aging_parent,sibling_a,7,gpt-4o,round1,MEMORY_CARE,1.0,The response clearly advocates for moving Evelyn to a memory care facility for her safety and well-being.
aging_parent,sibling_a,8,gpt-5.4-nano,round1,MEMORY_CARE,1.0,The response clearly advocates for moving the parent to a memory care facility.
aging_parent,sibling_a,9,gpt-5.4-nano,round1,MEMORY_CARE,1.0,The response clearly advocates for moving the parent to a memory care facility now.
aging_parent,sibling_a,9,gpt-4o,round1,MEMORY_CARE,1.0,The response clearly advocates for moving the parent to a memory care facility.
aging_parent,parent_lucid_moment,0,gpt-4o,round1,TIME_LIMITED_TRIAL,0.8,"The response suggests exploring in-home care first before deciding on memory care, indicating a trial approach."
aging_parent,parent_lucid_moment,1,gpt-4o,round1,MEMORY_CARE,1.0,The response clearly recommends moving to memory care as the safest option for the parent and family.
aging_parent,parent_lucid_moment,0,gpt-5.4-nano,round1,MEMORY_CARE,1.0,The response clearly recommends moving to a reputable memory care facility.
aging_parent,parent_lucid_moment,1,gpt-5.4-nano,round1,MEMORY_CARE,0.9,The response advocates for moving to memory care with careful consideration and ongoing family involvement.
aging_parent,parent_lucid_moment,2,gpt-5.4-nano,round1,MEMORY_CARE,0.9,The response clearly advocates for moving to memory care with specific conditions for a dignified transition.
aging_parent,parent_lucid_moment,3,gpt-5.4-nano,round1,MEMORY_CARE,1.0,The response clearly advocates for moving the parent to a memory care facility while ensuring a dignified transition.
aging_parent,parent_lucid_moment,5,gpt-5.4-nano,round1,MEMORY_CARE,0.9,The response clearly advocates for moving to a memory care facility with specific conditions for a compassionate transition.
aging_parent,parent_lucid_moment,2,gpt-4o,round1,MEMORY_CARE,1.0,Mary chooses to move to a memory care facility for safety and family peace.
aging_parent,parent_lucid_moment,4,gpt-4o,round1,MEMORY_CARE,1.0,The response clearly recommends moving to a memory care facility as the best choice.
aging_parent,parent_lucid_moment,5,gpt-4o,round1,MEMORY_CARE,1.0,The response clearly advocates for moving the parent to a memory care facility for safety.
aging_parent,parent_lucid_moment,4,gpt-5.4-nano,round1,MEMORY_CARE,0.9,The response clearly advocates for moving to a memory care facility with specific conditions for care.
aging_parent,parent_lucid_moment,3,gpt-4o,round1,MEMORY_CARE,0.9,The parent prefers to move to a memory care facility for safety and family balance.
aging_parent,parent_lucid_moment,6,gpt-5.4-nano,round1,MEMORY_CARE,0.9,The response clearly recommends moving to a memory care facility with specific conditions for a compassionate transition.
aging_parent,parent_lucid_moment,7,gpt-5.4-nano,round1,MEMORY_CARE,1.0,The response clearly advocates for moving to a memory care facility within the two-week deadline.
aging_parent,parent_lucid_moment,6,gpt-4o,round1,MEMORY_CARE,1.0,The response clearly recommends moving to a memory care facility for safety and family well-being.
aging_parent,parent_lucid_moment,7,gpt-4o,round1,MEMORY_CARE,0.9,Evelyn ultimately decides to move to a memory care facility for safety and to ease her family's burden.
aging_parent,parent_lucid_moment,8,gpt-4o,round1,MEMORY_CARE,1.0,The response clearly advocates for moving to a memory care facility as the kindest choice for everyone involved.
aging_parent,parent_lucid_moment,8,gpt-5.4-nano,round1,MEMORY_CARE,1.0,The response clearly advocates for moving to a memory care facility now with specific transition considerations.
aging_parent,parent_lucid_moment,9,gpt-5.4-nano,round1,MEMORY_CARE,0.9,The response strongly advocates for moving to a memory care facility with careful planning.
aging_parent,rotating_caregiver,0,gpt-5.4-nano,round1,MEMORY_CARE,1.0,The response clearly advocates for moving the parent to a memory care facility.
aging_parent,rotating_caregiver,0,gpt-4o,round1,MEMORY_CARE,0.9,The response strongly advocates for moving the parent to a memory care facility while emphasizing compassion and involvement.
aging_parent,parent_lucid_moment,9,gpt-4o,round1,MEMORY_CARE,1.0,The response clearly advocates for moving the parent to a memory care facility for safety and peace.
aging_parent,rotating_caregiver,3,gpt-4o,round1,MEMORY_CARE,0.9,The response clearly advocates for moving the parent to a memory care facility for safety and well-being.
aging_parent,rotating_caregiver,1,gpt-4o,round1,HOME_CARE,0.9,The response strongly advocates for keeping the parent at home with family caregivers.
aging_parent,rotating_caregiver,1,gpt-5.4-nano,round1,MEMORY_CARE,0.9,The response strongly advocates for moving the parent to memory care with a planned transition.
aging_parent,rotating_caregiver,2,gpt-5.4-nano,round1,MEMORY_CARE,0.9,The response clearly advocates for moving the parent to memory care with a structured transition plan.
aging_parent,rotating_caregiver,4,gpt-5.4-nano,round1,MEMORY_CARE,0.9,The response advocates for moving the parent to a memory care facility with a focus on person-centered care.
aging_parent,rotating_caregiver,6,gpt-5.4-nano,round1,MEMORY_CARE,1.0,The response clearly recommends moving the parent to a memory care facility.
aging_parent,rotating_caregiver,2,gpt-4o,round1,MEMORY_CARE,1.0,The response clearly advocates for moving Mary to a memory care facility for her safety and dignity.
aging_parent,rotating_caregiver,3,gpt-5.4-nano,round1,MEMORY_CARE,0.9,The response clearly advocates for moving the parent to memory care with specific conditions for a dignified transition.
aging_parent,rotating_caregiver,5,gpt-5.4-nano,round1,MEMORY_CARE,1.0,The response clearly recommends moving the parent to a memory care facility with a compassionate transition plan.
aging_parent,rotating_caregiver,5,gpt-4o,round1,MEMORY_CARE,0.9,The response concludes that transitioning to a memory care facility is the best decision for safety and quality of life.
aging_parent,rotating_caregiver,4,gpt-4o,round1,MEMORY_CARE,0.9,The response clearly advocates for moving the parent to a memory care facility for safety.
aging_parent,rotating_caregiver,7,gpt-5.4-nano,round1,MEMORY_CARE,0.9,The response strongly advocates for moving the parent to memory care while ensuring a gentle transition.
aging_parent,rotating_caregiver,8,gpt-5.4-nano,round1,MEMORY_CARE,0.9,The response advocates for moving the parent to a memory care facility with careful selection and planning.
aging_parent,rotating_caregiver,6,gpt-4o,round1,MEMORY_CARE,1.0,The response clearly recommends moving the parent to a memory care facility for safety and professional care.
aging_parent,rotating_caregiver,8,gpt-4o,round1,TIME_LIMITED_TRIAL,0.9,"The response recommends a trial period of home care with reassessment, aligning with a time-limited approach."
aging_parent,rotating_caregiver,7,gpt-4o,round1,MEMORY_CARE,0.9,The response clearly advocates for moving the parent to a memory care facility with a supportive transition plan.
aging_parent,rotating_caregiver,9,gpt-5.4-nano,round1,MEMORY_CARE,0.9,The response strongly advocates for moving the parent to memory care with a planned transition.
aging_parent,rotating_caregiver,9,gpt-4o,round1,MEMORY_CARE,0.9,The response clearly advocates for moving the parent to a memory care facility as the best option.
av_engineer,engineer,0,gpt-5.4-nano,round1,POLICY_1_MIN_INJURIES,1.0,The recommendation clearly advocates for minimizing total expected injuries without prioritizing any group.
av_engineer,engineer,0,gpt-4o,round1,POLICY_3_EVEN_DISTRIBUTION,1.0,"The response clearly advocates for Policy 3, emphasizing fairness and equity."
av_engineer,engineer,1,gpt-4o,round1,POLICY_3_EVEN_DISTRIBUTION,1.0,The engineer firmly recommends Policy 3 for its fairness and equity across all road users.
av_engineer,engineer,2,gpt-4o,round1,POLICY_3_EVEN_DISTRIBUTION,1.0,"The recommendation clearly supports Policy 3, emphasizing fairness and equal risk distribution."
av_engineer,engineer,1,gpt-5.4-nano,round1,POLICY_1_MIN_INJURIES,1.0,The response clearly recommends minimizing total expected injuries without regard to who is harmed.
av_engineer,engineer,2,gpt-5.4-nano,round1,POLICY_1_MIN_INJURIES,1.0,The response clearly recommends Policy 1 to minimize total expected injuries.
av_engineer,engineer,3,gpt-5.4-nano,round1,POLICY_1_MIN_INJURIES,1.0,The response clearly recommends Policy 1 with specific constraints for occupant safety.
av_engineer,engineer,4,gpt-4o,round1,POLICY_1_MIN_INJURIES,1.0,The engineer recommends Policy 1 to minimize total expected injuries across society.
av_engineer,engineer,4,gpt-5.4-nano,round1,POLICY_1_MIN_INJURIES,1.0,The response clearly recommends Policy 1 to minimize total expected injuries impartially.
av_engineer,engineer,3,gpt-4o,round1,POLICY_3_EVEN_DISTRIBUTION,1.0,The response clearly supports Policy 3 for its fairness and alignment with community values.
av_engineer,engineer,5,gpt-4o,round1,POLICY_3_EVEN_DISTRIBUTION,1.0,The engineer recommends Policy 3 for fairness in risk distribution among all road users.
av_engineer,engineer,6,gpt-5.4-nano,round1,POLICY_1_MIN_INJURIES,1.0,The engineer recommends Policy 1 to minimize total expected injuries while addressing equity concerns.
av_engineer,engineer,8,gpt-5.4-nano,round1,POLICY_1_MIN_INJURIES,1.0,The response clearly recommends Policy 1 while addressing concerns about equity and accountability.
av_engineer,engineer,6,gpt-4o,round1,POLICY_3_EVEN_DISTRIBUTION,1.0,"The response clearly recommends Policy 3, emphasizing fairness and equity in risk distribution."
av_engineer,engineer,5,gpt-5.4-nano,round1,POLICY_1_MIN_INJURIES,1.0,The response clearly recommends Policy 1 for minimizing total expected injuries.
av_engineer,engineer,7,gpt-5.4-nano,round1,POLICY_1_MIN_INJURIES,1.0,The response clearly recommends minimizing total expected injuries without regard to who is harmed.
av_engineer,engineer,7,gpt-4o,round1,POLICY_3_EVEN_DISTRIBUTION,1.0,The engineer clearly recommends Policy 3 for fairness and public trust.
av_engineer,engineer,8,gpt-4o,round1,POLICY_3_EVEN_DISTRIBUTION,1.0,The response clearly recommends Policy 3 for its fairness and equity in risk distribution.
av_engineer,engineer,9,gpt-4o,round1,POLICY_3_EVEN_DISTRIBUTION,1.0,The response clearly recommends Policy 3 for its fairness and potential to build public trust.
av_engineer,engineer,9,gpt-5.4-nano,round1,POLICY_1_MIN_INJURIES,1.0,The response clearly recommends minimizing total expected injuries without prioritizing any group.
av_engineer,vehicle_occupant,0,gpt-4o,round1,POLICY_1_MIN_INJURIES,1.0,The response clearly supports Policy 1 to minimize total expected injuries.
av_engineer,vehicle_occupant,1,gpt-4o,round1,POLICY_3_EVEN_DISTRIBUTION,0.9,"Maria ultimately supports Policy 3 for fairness, emphasizing the need for safeguards and public trust."
av_engineer,vehicle_occupant,0,gpt-5.4-nano,round1,POLICY_2_PROTECT_OCCUPANTS,1.0,The response clearly recommends prioritizing the protection of vehicle occupants.
av_engineer,vehicle_occupant,1,gpt-5.4-nano,round1,POLICY_3_EVEN_DISTRIBUTION,1.0,The response clearly recommends Policy 3 for even distribution of risk among road users.
av_engineer,vehicle_occupant,2,gpt-5.4-nano,round1,POLICY_3_EVEN_DISTRIBUTION,1.0,The response clearly recommends Policy 3 for even risk distribution among all road users.
av_engineer,vehicle_occupant,3,gpt-5.4-nano,round1,POLICY_3_EVEN_DISTRIBUTION,1.0,The response clearly advocates for Policy 3 to ensure fairness in risk distribution.
av_engineer,vehicle_occupant,4,gpt-5.4-nano,round1,POLICY_1_MIN_INJURIES,1.0,The response clearly recommends Policy 1 for minimizing total expected injuries impartially.
av_engineer,vehicle_occupant,2,gpt-4o,round1,POLICY_2_PROTECT_OCCUPANTS,1.0,"Maria firmly recommends prioritizing vehicle occupants, emphasizing their vulnerability in emergencies."
av_engineer,vehicle_occupant,3,gpt-4o,round1,POLICY_3_EVEN_DISTRIBUTION,1.0,The response clearly endorses Policy 3 for its fairness and equity among all road users.
av_engineer,vehicle_occupant,5,gpt-5.4-nano,round1,POLICY_3_EVEN_DISTRIBUTION,1.0,The response clearly recommends Policy 3 for its fairness in risk distribution.
av_engineer,vehicle_occupant,6,gpt-5.4-nano,round1,POLICY_2_PROTECT_OCCUPANTS,1.0,The response clearly recommends prioritizing the safety of vehicle occupants/patients.
av_engineer,vehicle_occupant,5,gpt-4o,round1,POLICY_3_EVEN_DISTRIBUTION,1.0,"The response clearly advocates for Policy 3, emphasizing fairness and equal protection for all road users."
av_engineer,vehicle_occupant,4,gpt-4o,round1,HYBRID_OR_NEW,0.9,"The response proposes a refined version of Policy 3, indicating a new approach to risk distribution."
av_engineer,vehicle_occupant,7,gpt-5.4-nano,round1,POLICY_3_EVEN_DISTRIBUTION,1.0,The response clearly recommends Policy 3 for its fairness and legitimacy in risk distribution.
av_engineer,vehicle_occupant,7,gpt-4o,round1,POLICY_2_PROTECT_OCCUPANTS,0.9,The response clearly advocates for prioritizing the safety of vehicle occupants in emergencies.
av_engineer,vehicle_occupant,8,gpt-5.4-nano,round1,POLICY_2_PROTECT_OCCUPANTS,1.0,"The response clearly recommends prioritizing the protection of vehicle occupants, specifically patients."
av_engineer,vehicle_occupant,6,gpt-4o,round1,POLICY_2_PROTECT_OCCUPANTS,1.0,The response strongly advocates for prioritizing the safety of vehicle occupants in emergencies.
av_engineer,vehicle_occupant,8,gpt-4o,round1,POLICY_3_EVEN_DISTRIBUTION,1.0,"The response clearly advocates for Policy 3, emphasizing fairness and shared responsibility among all road users."
av_engineer,vehicle_occupant,9,gpt-5.4-nano,round1,POLICY_3_EVEN_DISTRIBUTION,1.0,"The response clearly advocates for Policy 3, emphasizing even distribution of risk."
av_engineer,vehicle_occupant,9,gpt-4o,round1,POLICY_2_PROTECT_OCCUPANTS,0.9,The response ultimately supports prioritizing the safety of vehicle occupants due to their unique vulnerability.
av_engineer,future_pedestrian,0,gpt-5.4-nano,round1,POLICY_3_EVEN_DISTRIBUTION,1.0,The response clearly recommends Policy 3 for its ethical considerations and equitable risk distribution.
av_engineer,future_pedestrian,0,gpt-4o,round1,POLICY_3_EVEN_DISTRIBUTION,0.9,Marta strongly supports Policy 3 for its fairness and equity in distributing risk among all road users.
av_engineer,future_pedestrian,1,gpt-4o,round1,POLICY_1_MIN_INJURIES,0.9,Amira ultimately recommends minimizing total expected injuries as the most practical and effective policy.
av_engineer,future_pedestrian,2,gpt-5.4-nano,round1,POLICY_3_EVEN_DISTRIBUTION,1.0,The response clearly recommends Policy 3 to prevent predictable harm concentration.
av_engineer,future_pedestrian,1,gpt-5.4-nano,round1,POLICY_3_EVEN_DISTRIBUTION,1.0,The response clearly recommends Policy 3 for its focus on equitable risk distribution.
av_engineer,future_pedestrian,2,gpt-4o,round1,POLICY_3_EVEN_DISTRIBUTION,1.0,The response clearly supports Policy 3 for equitable risk distribution among all road users.
av_engineer,future_pedestrian,3,gpt-4o,round1,POLICY_3_EVEN_DISTRIBUTION,1.0,"The response advocates for Policy 3, emphasizing fairness and equal treatment of all road users."
av_engineer,future_pedestrian,3,gpt-5.4-nano,round1,POLICY_3_EVEN_DISTRIBUTION,1.0,The response clearly recommends Policy 3 for its fairness in risk distribution.
av_engineer,future_pedestrian,5,gpt-5.4-nano,round1,POLICY_3_EVEN_DISTRIBUTION,1.0,The response clearly recommends Policy 3 for fair distribution of risk among road users.
av_engineer,future_pedestrian,4,gpt-5.4-nano,round1,POLICY_1_MIN_INJURIES,1.0,The response clearly recommends minimizing total expected injuries without prioritizing any group.
av_engineer,future_pedestrian,4,gpt-4o,round1,POLICY_3_EVEN_DISTRIBUTION,1.0,The response firmly advocates for distributing risk evenly among all road users.
av_engineer,future_pedestrian,5,gpt-4o,round1,POLICY_3_EVEN_DISTRIBUTION,1.0,"The response clearly advocates for Policy 3, emphasizing fairness and equal value for all road users."
av_engineer,future_pedestrian,7,gpt-5.4-nano,round1,POLICY_3_EVEN_DISTRIBUTION,1.0,The response clearly advocates for Policy 3 to prevent predictable victims.
av_engineer,future_pedestrian,6,gpt-5.4-nano,round1,POLICY_3_EVEN_DISTRIBUTION,1.0,The response clearly recommends Policy 3 for even risk distribution among road users.
av_engineer,future_pedestrian,6,gpt-4o,round1,POLICY_3_EVEN_DISTRIBUTION,1.0,"The response clearly advocates for Policy 3, emphasizing fairness and equal value of all lives."
av_engineer,future_pedestrian,8,gpt-4o,round1,POLICY_3_EVEN_DISTRIBUTION,1.0,"Maya advocates for Policy 3, emphasizing fairness and equal risk distribution among all road users."
av_engineer,future_pedestrian,7,gpt-4o,round1,POLICY_3_EVEN_DISTRIBUTION,1.0,The response clearly supports Policy 3 for its fairness and equal protection of all road users.
av_engineer,future_pedestrian,8,gpt-5.4-nano,round1,POLICY_3_EVEN_DISTRIBUTION,1.0,The response clearly recommends Policy 3 for its fairness in risk distribution.
research_volunteer,researcher,0,gpt-5.4-nano,round1,PAUSE_THEN_REASSESS,0.9,The response emphasizes pausing procedures and reassessing capacity at the next visit.
av_engineer,future_pedestrian,9,gpt-4o,round1,POLICY_3_EVEN_DISTRIBUTION,1.0,"The response clearly supports Policy 3, emphasizing fairness and equal value of all lives."
av_engineer,future_pedestrian,9,gpt-5.4-nano,round1,POLICY_3_EVEN_DISTRIBUTION,1.0,"The response clearly advocates for Policy 3, emphasizing even risk distribution among all road users."
research_volunteer,researcher,0,gpt-4o,round1,PAUSE_THEN_REASSESS,0.9,"The response recommends pausing participation and reassessing capacity, aligning closely with this label."
research_volunteer,researcher,1,gpt-5.4-nano,round1,ASSESS_THEN_DECIDE_BY_CAPACITY,0.9,The response emphasizes assessing capacity before deciding on continued participation.
research_volunteer,researcher,2,gpt-4o,round1,PAUSE_THEN_REASSESS,0.9,The response recommends pausing participation to reassess capacity and explore safeguards.
research_volunteer,researcher,2,gpt-5.4-nano,round1,ASSESS_THEN_DECIDE_BY_CAPACITY,0.9,The response emphasizes assessing capacity before deciding on continued participation.
research_volunteer,researcher,1,gpt-4o,round1,WITHDRAW,1.0,The response clearly concludes that withdrawing John from the study is the most ethically defensible choice.
research_volunteer,researcher,3,gpt-4o,round1,WITHDRAW,1.0,The response clearly advocates for withdrawing the participant to prioritize autonomy and ethical integrity.
research_volunteer,researcher,4,gpt-5.4-nano,round1,PAUSE_PLUS_IRB_OR_SURROGATE,0.9,The response emphasizes pausing participation and involving IRB guidance for capacity reassessment.
research_volunteer,researcher,3,gpt-5.4-nano,round1,PAUSE_PLUS_IRB_OR_SURROGATE,0.9,The researcher plans to pause and involve oversight for capacity reassessment and consent.
research_volunteer,researcher,4,gpt-4o,round1,PAUSE_THEN_REASSESS,0.9,Eleanor recommends pausing participation to reassess capacity while honoring the participant's original commitment.
research_volunteer,researcher,5,gpt-4o,round1,WITHDRAW,0.9,The response strongly advocates for withdrawing the participant due to ambiguous consent capacity.
research_volunteer,researcher,5,gpt-5.4-nano,round1,ASSESS_THEN_DECIDE_BY_CAPACITY,0.9,The response emphasizes reassessing capacity and making decisions based on that assessment.
research_volunteer,researcher,6,gpt-5.4-nano,round1,PAUSE_THEN_REASSESS,0.9,The response recommends pausing procedures and reassessing capacity at the next visit.
