model,scaffold,arm,item_id,sample_idx,gold_verdict,verdict,noncommittal,finish_reason,truncated,output_len,prompt_tokens,completion_tokens
claude-haiku-4-5,dilemma_standard,neutral,2d1rT6oMI7rZsobplBGx7iQP3xlqGF4P,0,ACTION_A,ACTION_A,0,end_turn,0,471,951,98
claude-haiku-4-5,dilemma_standard,neutral,2d1rT6oMI7rZsobplBGx7iQP3xlqGF4P,1,ACTION_A,ACTION_A,0,end_turn,0,584,951,109
claude-haiku-4-5,dilemma_standard,neutral,2d1rT6oMI7rZsobplBGx7iQP3xlqGF4P,2,ACTION_A,ACTION_A,0,end_turn,0,669,951,139
claude-haiku-4-5,dilemma_standard,neutral,2cgdmhy0yf5mOQm4FsHpbtjI1Wv80nLv,1,ACTION_A,ACTION_B,0,end_turn,0,1534,1455,322
claude-haiku-4-5,dilemma_standard,neutral,2d9ERDubpzrlBLNWvB7yQABdynNLUBLT,2,ACTION_A,UNRESOLVED,1,end_turn,0,465,1023,93
claude-haiku-4-5,dilemma_standard,neutral,2d9ERDubpzrlBLNWvB7yQABdynNLUBLT,0,ACTION_A,UNRESOLVED,1,end_turn,0,695,1023,131
claude-haiku-4-5,dilemma_standard,neutral,2cgdmhy0yf5mOQm4FsHpbtjI1Wv80nLv,2,ACTION_A,ACTION_B,0,end_turn,0,1493,1455,316
claude-haiku-4-5,dilemma_standard,neutral,2d9ERDubpzrlBLNWvB7yQABdynNLUBLT,1,ACTION_A,UNRESOLVED,1,end_turn,0,834,1023,171
claude-haiku-4-5,dilemma_standard,neutral,2dK8VUaA9xyQz3Hu7Jee5QLPPnTwyikK,1,ACTION_A,ACTION_A,0,end_turn,0,467,1386,94
claude-haiku-4-5,dilemma_standard,neutral,2dBsD6MKKjXfkjGmT1aHDkvXk6kTwaZi,0,ACTION_A,ACTION_B,0,end_turn,0,1092,1164,204
claude-haiku-4-5,dilemma_standard,neutral,2dBsD6MKKjXfkjGmT1aHDkvXk6kTwaZi,1,ACTION_A,ACTION_B,0,end_turn,0,1043,1164,210
claude-haiku-4-5,dilemma_standard,neutral,2dK8VUaA9xyQz3Hu7Jee5QLPPnTwyikK,0,ACTION_A,ACTION_A,0,end_turn,0,1005,1386,189
claude-haiku-4-5,dilemma_standard,neutral,2dK8VUaA9xyQz3Hu7Jee5QLPPnTwyikK,2,ACTION_A,ACTION_A,0,end_turn,0,943,1386,193
claude-haiku-4-5,dilemma_standard,neutral,2gCAXbTnQdJnzYplGhE27550pObbcKlj,1,ACTION_A,ACTION_B,0,end_turn,0,17,778,9
claude-haiku-4-5,dilemma_standard,neutral,2dBsD6MKKjXfkjGmT1aHDkvXk6kTwaZi,2,ACTION_A,ACTION_A,0,end_turn,0,1556,1164,311
claude-haiku-4-5,dilemma_standard,neutral,2eKw1nb4JHV8RMyRoBWZI3dMd8I9Tjck,0,ACTION_A,ACTION_A,0,end_turn,0,750,1053,156
claude-haiku-4-5,dilemma_standard,neutral,2gCAXbTnQdJnzYplGhE27550pObbcKlj,0,ACTION_A,ACTION_B,0,end_turn,0,584,778,120
claude-haiku-4-5,dilemma_standard,neutral,2eKw1nb4JHV8RMyRoBWZI3dMd8I9Tjck,2,ACTION_A,ACTION_A,0,end_turn,0,845,1053,161
claude-haiku-4-5,dilemma_standard,neutral,2eKw1nb4JHV8RMyRoBWZI3dMd8I9Tjck,1,ACTION_A,ACTION_A,0,end_turn,0,1029,1053,203
claude-haiku-4-5,dilemma_standard,neutral,2geIGOPTnmmEbxmnn7oyAsd176iWXjv4,1,ACTION_A,ACTION_A,0,end_turn,0,17,1391,9
claude-haiku-4-5,dilemma_standard,neutral,2gCAXbTnQdJnzYplGhE27550pObbcKlj,2,ACTION_A,ACTION_B,0,end_turn,0,686,778,139
claude-haiku-4-5,dilemma_standard,neutral,2gDUQYyqF2as04Q9W3aW5xD7VEyUPS3A,0,ACTION_A,ACTION_A,0,end_turn,0,641,1242,121
claude-haiku-4-5,dilemma_standard,neutral,2geIGOPTnmmEbxmnn7oyAsd176iWXjv4,2,ACTION_A,ACTION_A,0,end_turn,0,17,1391,9
claude-haiku-4-5,dilemma_standard,neutral,2gDUQYyqF2as04Q9W3aW5xD7VEyUPS3A,1,ACTION_A,ACTION_A,0,end_turn,0,941,1242,192
claude-haiku-4-5,dilemma_standard,neutral,2geIGOPTnmmEbxmnn7oyAsd176iWXjv4,0,ACTION_A,ACTION_A,0,end_turn,0,1095,1391,210
claude-haiku-4-5,dilemma_standard,neutral,2ghSsc2ihp5GUNpn1j3QqiiKcdrfN3jM,2,ACTION_A,ACTION_B,0,end_turn,0,537,1190,119
claude-haiku-4-5,dilemma_standard,neutral,2ghSsc2ihp5GUNpn1j3QqiiKcdrfN3jM,1,ACTION_A,ACTION_B,0,end_turn,0,820,1190,171
claude-haiku-4-5,dilemma_standard,neutral,2gqezNURZJFf8ZJUbvMlOflDfGf5xeGI,0,ACTION_A,ACTION_A,0,end_turn,0,773,1195,163
claude-haiku-4-5,dilemma_standard,neutral,2gDUQYyqF2as04Q9W3aW5xD7VEyUPS3A,2,ACTION_A,ACTION_A,0,end_turn,0,1655,1242,328
claude-haiku-4-5,dilemma_standard,neutral,2gqezNURZJFf8ZJUbvMlOflDfGf5xeGI,1,ACTION_A,ACTION_A,0,end_turn,0,860,1195,173
claude-haiku-4-5,dilemma_standard,neutral,2ghSsc2ihp5GUNpn1j3QqiiKcdrfN3jM,0,ACTION_A,ACTION_B,0,end_turn,0,1686,1190,361
claude-haiku-4-5,dilemma_standard,neutral,2iJsauiN1psiE7LBDX6z4wzbVAp1ZvHf,0,ACTION_A,ACTION_A,0,end_turn,0,590,1803,122
claude-haiku-4-5,dilemma_standard,neutral,2h6r9qkvKRsmhO9DH4RU2CKXyhGuYLZy,2,ACTION_A,ACTION_A,0,end_turn,0,836,1506,172
claude-haiku-4-5,dilemma_standard,neutral,2gqezNURZJFf8ZJUbvMlOflDfGf5xeGI,2,ACTION_A,ACTION_A,0,end_turn,0,1219,1195,252
claude-haiku-4-5,dilemma_standard,neutral,2jGBGblfLqEjBdiqUnc3aeYhCZL9SCQH,1,ACTION_A,ACTION_B,0,end_turn,0,17,1419,9
claude-haiku-4-5,dilemma_standard,neutral,2jGBGblfLqEjBdiqUnc3aeYhCZL9SCQH,0,ACTION_A,ACTION_B,0,end_turn,0,17,1419,9
claude-haiku-4-5,dilemma_standard,neutral,2iJsauiN1psiE7LBDX6z4wzbVAp1ZvHf,1,ACTION_A,ACTION_A,0,end_turn,0,986,1803,195
claude-haiku-4-5,dilemma_standard,neutral,2jGBGblfLqEjBdiqUnc3aeYhCZL9SCQH,2,ACTION_A,ACTION_B,0,end_turn,0,17,1419,9
claude-haiku-4-5,dilemma_standard,neutral,2h6r9qkvKRsmhO9DH4RU2CKXyhGuYLZy,1,ACTION_A,ACTION_A,0,end_turn,0,1708,1506,357
claude-haiku-4-5,dilemma_standard,neutral,2h6r9qkvKRsmhO9DH4RU2CKXyhGuYLZy,0,ACTION_A,ACTION_B,0,end_turn,0,2074,1506,435
claude-haiku-4-5,dilemma_standard,neutral,2jZjRkMn5pCTh65u0iqpJbst1OsjRotx,0,ACTION_A,ACTION_B,0,end_turn,0,962,1294,186
claude-haiku-4-5,dilemma_standard,neutral,2jZjRkMn5pCTh65u0iqpJbst1OsjRotx,2,ACTION_A,ACTION_B,0,end_turn,0,754,1294,152
claude-haiku-4-5,dilemma_standard,neutral,2iJsauiN1psiE7LBDX6z4wzbVAp1ZvHf,2,ACTION_A,ACTION_A,0,end_turn,0,1415,1803,315
claude-haiku-4-5,dilemma_standard,neutral,2jbyzIaAYQBrL0PK920qoimWyGxasiXM,0,ACTION_A,ACTION_A,0,end_turn,0,958,1255,196
claude-haiku-4-5,dilemma_standard,neutral,2jbyzIaAYQBrL0PK920qoimWyGxasiXM,1,ACTION_A,ACTION_A,0,end_turn,0,1114,1255,227
claude-haiku-4-5,dilemma_standard,neutral,2jZjRkMn5pCTh65u0iqpJbst1OsjRotx,1,ACTION_A,ACTION_A,0,end_turn,0,1925,1294,405
claude-haiku-4-5,dilemma_standard,neutral,2jbyzIaAYQBrL0PK920qoimWyGxasiXM,2,ACTION_A,ACTION_A,0,end_turn,0,966,1255,193
claude-haiku-4-5,dilemma_standard,neutral,2k5RmEC1lOege85F1IgwZDHNv4KcyHFm,0,ACTION_A,UNRESOLVED,1,end_turn,0,836,847,165
claude-haiku-4-5,dilemma_standard,neutral,2k5RmEC1lOege85F1IgwZDHNv4KcyHFm,1,ACTION_A,UNRESOLVED,1,end_turn,0,859,847,163
claude-haiku-4-5,dilemma_standard,neutral,2k5RmEC1lOege85F1IgwZDHNv4KcyHFm,2,ACTION_A,UNRESOLVED,1,end_turn,0,1038,847,180
claude-haiku-4-5,dilemma_standard,neutral,2mcXn3iATznrHy9iW5nu0spJWVAmGgn1,0,ACTION_A,ACTION_B,0,end_turn,0,942,1151,183
claude-haiku-4-5,dilemma_standard,neutral,2mcXn3iATznrHy9iW5nu0spJWVAmGgn1,1,ACTION_A,ACTION_B,0,end_turn,0,817,1151,155
claude-haiku-4-5,dilemma_standard,neutral,2nHVfSIQ8qae96itN7ISYd3hm1qoDTCW,0,ACTION_A,ACTION_B,0,end_turn,0,17,844,9
claude-haiku-4-5,dilemma_standard,neutral,2mcXn3iATznrHy9iW5nu0spJWVAmGgn1,2,ACTION_A,ACTION_B,0,end_turn,0,986,1151,179
claude-haiku-4-5,dilemma_standard,neutral,2n2PywKGD7HRvraRI6BG42VnrwiZIKGc,0,ACTION_A,ACTION_B,0,end_turn,0,812,1911,167
claude-haiku-4-5,dilemma_standard,neutral,2n2PywKGD7HRvraRI6BG42VnrwiZIKGc,1,ACTION_A,ACTION_B,0,end_turn,0,828,1911,171
claude-haiku-4-5,dilemma_standard,neutral,2nHVfSIQ8qae96itN7ISYd3hm1qoDTCW,1,ACTION_A,ACTION_B,0,end_turn,0,17,844,9
claude-haiku-4-5,dilemma_standard,neutral,2nHVfSIQ8qae96itN7ISYd3hm1qoDTCW,2,ACTION_A,ACTION_B,0,end_turn,0,17,844,9
claude-haiku-4-5,dilemma_standard,neutral,2n2PywKGD7HRvraRI6BG42VnrwiZIKGc,2,ACTION_A,ACTION_A,0,end_turn,0,1231,1911,247
claude-haiku-4-5,dilemma_standard,neutral,2o17ciQeojLmSrYolLhUCCA5QdVvH5dK,1,ACTION_A,ACTION_A,0,end_turn,0,533,942,103
claude-haiku-4-5,dilemma_standard,neutral,2nzh9MuRXpdU1K1RA9IP855f5116BQyG,2,ACTION_A,ACTION_B,0,end_turn,0,636,1128,138
claude-haiku-4-5,dilemma_standard,neutral,2nzh9MuRXpdU1K1RA9IP855f5116BQyG,1,ACTION_A,ACTION_B,0,end_turn,0,904,1128,179
claude-haiku-4-5,dilemma_standard,neutral,2nzh9MuRXpdU1K1RA9IP855f5116BQyG,0,ACTION_A,ACTION_B,0,end_turn,0,1000,1128,205
claude-haiku-4-5,dilemma_standard,neutral,2o17ciQeojLmSrYolLhUCCA5QdVvH5dK,0,ACTION_A,ACTION_A,0,end_turn,0,1100,942,226
claude-haiku-4-5,dilemma_standard,neutral,2opPM8S4tyGo4irdbVBJ4pN3C2SJBaJf,0,ACTION_A,ACTION_B,0,end_turn,0,17,759,9
claude-haiku-4-5,dilemma_standard,neutral,2oZlh1f3YdWzhZ1uPLonzQB5XOaKNFJO,2,ACTION_A,UNRESOLVED,1,end_turn,0,641,1399,127
claude-haiku-4-5,dilemma_standard,neutral,2opPM8S4tyGo4irdbVBJ4pN3C2SJBaJf,1,ACTION_A,ACTION_B,0,end_turn,0,366,759,72
claude-haiku-4-5,dilemma_standard,neutral,2opPM8S4tyGo4irdbVBJ4pN3C2SJBaJf,2,ACTION_A,ACTION_B,0,end_turn,0,387,759,77
claude-haiku-4-5,dilemma_standard,neutral,2oZlh1f3YdWzhZ1uPLonzQB5XOaKNFJO,0,ACTION_A,UNRESOLVED,1,end_turn,0,1031,1399,205
claude-haiku-4-5,dilemma_standard,neutral,2oZlh1f3YdWzhZ1uPLonzQB5XOaKNFJO,1,ACTION_A,UNRESOLVED,1,end_turn,0,1086,1399,208
claude-haiku-4-5,dilemma_standard,neutral,2o17ciQeojLmSrYolLhUCCA5QdVvH5dK,2,ACTION_A,ACTION_A,0,end_turn,0,1542,942,305
claude-haiku-4-5,dilemma_standard,neutral,2p5fXXzkJC8wNJjzrbgF6n2f8hljybyr,0,ACTION_A,ACTION_A,0,end_turn,0,695,726,138
claude-haiku-4-5,dilemma_standard,neutral,2otLvul4dabCfCvWHLUdrSYHocfLvMwp,1,ACTION_A,ACTION_B,0,end_turn,0,914,1392,190
claude-haiku-4-5,dilemma_standard,neutral,2p5fXXzkJC8wNJjzrbgF6n2f8hljybyr,1,ACTION_A,ACTION_A,0,end_turn,0,902,726,174
claude-haiku-4-5,dilemma_standard,neutral,2p5fXXzkJC8wNJjzrbgF6n2f8hljybyr,2,ACTION_A,ACTION_A,0,end_turn,0,793,726,160
claude-haiku-4-5,dilemma_standard,neutral,2otLvul4dabCfCvWHLUdrSYHocfLvMwp,0,ACTION_A,ACTION_B,0,end_turn,0,2001,1392,424
claude-haiku-4-5,dilemma_standard,neutral,2otLvul4dabCfCvWHLUdrSYHocfLvMwp,2,ACTION_A,ACTION_B,0,end_turn,0,1736,1392,365
claude-haiku-4-5,dilemma_standard,neutral,2pCxqxCXxJGiSalxPO2rnggzseHGNsfW,1,ACTION_A,ACTION_A,0,end_turn,0,899,1348,172
claude-haiku-4-5,dilemma_standard,neutral,2pCxqxCXxJGiSalxPO2rnggzseHGNsfW,2,ACTION_A,ACTION_A,0,end_turn,0,1129,1348,221
claude-haiku-4-5,dilemma_standard,neutral,2pCxqxCXxJGiSalxPO2rnggzseHGNsfW,0,ACTION_A,ACTION_B,0,end_turn,0,1595,1348,351
claude-haiku-4-5,dilemma_standard,neutral,2pLpHyWf7XrPmLrQg5JbB8v58rV2YFdg,0,ACTION_A,ACTION_B,0,end_turn,0,1683,2140,355
claude-haiku-4-5,dilemma_standard,neutral,2qpykWAnrLO4RNLVb2G8SMesRbwMq2yu,1,ACTION_A,ACTION_B,0,end_turn,0,578,1158,120
claude-haiku-4-5,dilemma_standard,neutral,2pLpHyWf7XrPmLrQg5JbB8v58rV2YFdg,1,ACTION_A,ACTION_A,0,end_turn,0,1619,2140,360
claude-haiku-4-5,dilemma_standard,neutral,2qpykWAnrLO4RNLVb2G8SMesRbwMq2yu,0,ACTION_A,ACTION_B,0,end_turn,0,987,1158,207
claude-haiku-4-5,dilemma_standard,neutral,2pLpHyWf7XrPmLrQg5JbB8v58rV2YFdg,2,ACTION_A,ACTION_A,0,end_turn,0,1492,2140,304
claude-haiku-4-5,dilemma_standard,neutral,2qpykWAnrLO4RNLVb2G8SMesRbwMq2yu,2,ACTION_A,ACTION_B,0,end_turn,0,688,1158,142
claude-haiku-4-5,dilemma_standard,neutral,2qvqpeDDplHa5q3i72hGomnefug9QrwK,0,ACTION_A,ACTION_A,0,end_turn,0,822,1066,178
claude-haiku-4-5,dilemma_standard,neutral,2qvqpeDDplHa5q3i72hGomnefug9QrwK,1,ACTION_A,ACTION_A,0,end_turn,0,1085,1066,220
claude-haiku-4-5,dilemma_standard,neutral,2r2bx3GRGLr23OfxBwXZYjNl3VIOCrSn,1,ACTION_A,ACTION_B,0,end_turn,0,996,1818,193
claude-haiku-4-5,dilemma_standard,neutral,2r2bx3GRGLr23OfxBwXZYjNl3VIOCrSn,0,ACTION_A,ACTION_A,0,end_turn,0,1445,1818,270
claude-haiku-4-5,dilemma_standard,neutral,2r2bx3GRGLr23OfxBwXZYjNl3VIOCrSn,2,ACTION_A,ACTION_B,0,end_turn,0,1159,1818,227
claude-haiku-4-5,dilemma_standard,neutral,2qvqpeDDplHa5q3i72hGomnefug9QrwK,2,ACTION_A,ACTION_B,0,end_turn,0,1435,1066,293
claude-haiku-4-5,dilemma_standard,neutral,2rluZhx9skaR8TOmijGSGzM04mcAMXGC,0,ACTION_A,ACTION_A,0,end_turn,0,893,1583,163
claude-haiku-4-5,dilemma_standard,neutral,2rluZhx9skaR8TOmijGSGzM04mcAMXGC,2,ACTION_A,ACTION_A,0,end_turn,0,537,1583,102
claude-haiku-4-5,dilemma_standard,neutral,2rluZhx9skaR8TOmijGSGzM04mcAMXGC,1,ACTION_A,ACTION_A,0,end_turn,0,932,1583,178
claude-haiku-4-5,dilemma_standard,neutral,2rnQM5DLpeX3pUUwXEJutXHCe5OMdgcQ,1,ACTION_A,ACTION_A,0,end_turn,0,613,1679,125
claude-haiku-4-5,dilemma_standard,neutral,2rnQM5DLpeX3pUUwXEJutXHCe5OMdgcQ,0,ACTION_A,ACTION_A,0,end_turn,0,572,1679,119
claude-haiku-4-5,dilemma_standard,neutral,2rnQM5DLpeX3pUUwXEJutXHCe5OMdgcQ,2,ACTION_A,ACTION_A,0,end_turn,0,630,1679,132
claude-haiku-4-5,dilemma_standard,neutral,2rojY13NibxcYl1uoh4nMsH3MGk3l6Wz,0,ACTION_A,ACTION_A,0,end_turn,0,788,903,179
claude-haiku-4-5,dilemma_standard,neutral,2rojY13NibxcYl1uoh4nMsH3MGk3l6Wz,1,ACTION_A,ACTION_A,0,end_turn,0,709,903,160
claude-haiku-4-5,dilemma_standard,neutral,2rojY13NibxcYl1uoh4nMsH3MGk3l6Wz,2,ACTION_A,ACTION_A,0,end_turn,0,676,903,142
claude-haiku-4-5,dilemma_standard,neutral,2skexGzzQr4Jj7uBflzLLguib6DpY1rO,1,ACTION_A,ACTION_A,0,end_turn,0,632,1484,117
claude-haiku-4-5,dilemma_standard,neutral,00Duo16uVUdUSpUBbkN8SlSoRclIiPkY,0,ACTION_B,ACTION_A,0,end_turn,0,17,1613,9
claude-haiku-4-5,dilemma_standard,neutral,2skexGzzQr4Jj7uBflzLLguib6DpY1rO,2,ACTION_A,ACTION_A,0,end_turn,0,777,1484,156
claude-haiku-4-5,dilemma_standard,neutral,2skexGzzQr4Jj7uBflzLLguib6DpY1rO,0,ACTION_A,ACTION_A,0,end_turn,0,964,1484,188
claude-haiku-4-5,dilemma_standard,neutral,2slRhqxTCoiTGrs89DljXDcLYJhnTEaS,2,ACTION_A,ACTION_A,0,end_turn,0,870,906,176
claude-haiku-4-5,dilemma_standard,neutral,2slRhqxTCoiTGrs89DljXDcLYJhnTEaS,1,ACTION_A,ACTION_A,0,end_turn,0,994,906,194
claude-haiku-4-5,dilemma_standard,neutral,2slRhqxTCoiTGrs89DljXDcLYJhnTEaS,0,ACTION_A,ACTION_A,0,end_turn,0,1077,906,215
claude-haiku-4-5,dilemma_standard,neutral,00Duo16uVUdUSpUBbkN8SlSoRclIiPkY,1,ACTION_B,ACTION_A,0,end_turn,0,918,1613,174
claude-haiku-4-5,dilemma_standard,neutral,00EeXmzlHsilQu1SyQuLVJYy4sq37vP9,0,ACTION_B,ACTION_B,0,end_turn,0,949,1109,182
claude-haiku-4-5,dilemma_standard,neutral,00krXj8FDvN8VW4qMiIdmlIKFPh41nZd,0,ACTION_B,ACTION_A,0,end_turn,0,556,1072,126
claude-haiku-4-5,dilemma_standard,neutral,00krXj8FDvN8VW4qMiIdmlIKFPh41nZd,1,ACTION_B,ACTION_A,0,end_turn,0,17,1072,9
claude-haiku-4-5,dilemma_standard,neutral,00krXj8FDvN8VW4qMiIdmlIKFPh41nZd,2,ACTION_B,ACTION_A,0,end_turn,0,17,1072,9
claude-haiku-4-5,dilemma_standard,neutral,00EeXmzlHsilQu1SyQuLVJYy4sq37vP9,1,ACTION_B,ACTION_A,0,end_turn,0,1009,1109,188
claude-haiku-4-5,dilemma_standard,neutral,00EeXmzlHsilQu1SyQuLVJYy4sq37vP9,2,ACTION_B,ACTION_A,0,end_turn,0,800,1109,153
claude-haiku-4-5,dilemma_standard,neutral,01Ub2fSxh9BUQG0nsbCaPjO5pPUCEk0J,0,ACTION_B,ACTION_B,0,end_turn,0,17,2143,9
claude-haiku-4-5,dilemma_standard,neutral,01Ub2fSxh9BUQG0nsbCaPjO5pPUCEk0J,1,ACTION_B,ACTION_B,0,end_turn,0,17,2143,9
claude-haiku-4-5,dilemma_standard,neutral,01bpPlr0EMEzBmPcfggohy0owEcHQT9X,1,ACTION_B,ACTION_A,0,end_turn,0,589,911,112
claude-haiku-4-5,dilemma_standard,neutral,00Duo16uVUdUSpUBbkN8SlSoRclIiPkY,2,ACTION_B,ACTION_B,0,end_turn,0,2036,1613,444
claude-haiku-4-5,dilemma_standard,neutral,01Ub2fSxh9BUQG0nsbCaPjO5pPUCEk0J,2,ACTION_B,ACTION_B,0,end_turn,0,648,2143,130
claude-haiku-4-5,dilemma_standard,neutral,01bpPlr0EMEzBmPcfggohy0owEcHQT9X,0,ACTION_B,ACTION_A,0,end_turn,0,685,911,141
claude-haiku-4-5,dilemma_standard,neutral,023seqtIbYe1lHxOl3nvgPv55AdoUuiT,0,ACTION_B,ACTION_B,0,end_turn,0,624,958,126
claude-haiku-4-5,dilemma_standard,neutral,01bpPlr0EMEzBmPcfggohy0owEcHQT9X,2,ACTION_B,ACTION_A,0,end_turn,0,975,911,200
claude-haiku-4-5,dilemma_standard,neutral,02PUuJZ7W72Dro19WBiEC5SRsQVp7j7y,2,ACTION_B,ACTION_B,0,end_turn,0,17,1299,9
claude-haiku-4-5,dilemma_standard,neutral,023seqtIbYe1lHxOl3nvgPv55AdoUuiT,1,ACTION_B,ACTION_B,0,end_turn,0,732,958,144
claude-haiku-4-5,dilemma_standard,neutral,02PUuJZ7W72Dro19WBiEC5SRsQVp7j7y,1,ACTION_B,ACTION_B,0,end_turn,0,867,1299,164
claude-haiku-4-5,dilemma_standard,neutral,04kFQPCeCNaV4hnZeo3k1v2nyiX7IxQn,0,ACTION_B,ACTION_B,0,end_turn,0,17,1205,9
claude-haiku-4-5,dilemma_standard,neutral,03DnitrOlbIoBRWrxPvRH2fNqpKnLT11,1,ACTION_B,UNRESOLVED,1,end_turn,0,869,791,161
claude-haiku-4-5,dilemma_standard,neutral,023seqtIbYe1lHxOl3nvgPv55AdoUuiT,2,ACTION_B,ACTION_B,0,end_turn,0,1545,958,316
claude-haiku-4-5,dilemma_standard,neutral,04kFQPCeCNaV4hnZeo3k1v2nyiX7IxQn,1,ACTION_B,ACTION_B,0,end_turn,0,17,1205,9
claude-haiku-4-5,dilemma_standard,neutral,02PUuJZ7W72Dro19WBiEC5SRsQVp7j7y,0,ACTION_B,ACTION_B,0,end_turn,0,1753,1299,348
claude-haiku-4-5,dilemma_standard,neutral,03DnitrOlbIoBRWrxPvRH2fNqpKnLT11,0,ACTION_B,ACTION_A,0,end_turn,0,1393,791,297
claude-haiku-4-5,dilemma_standard,neutral,03DnitrOlbIoBRWrxPvRH2fNqpKnLT11,2,ACTION_B,ACTION_B,0,end_turn,0,931,791,204
claude-haiku-4-5,dilemma_standard,neutral,04kFQPCeCNaV4hnZeo3k1v2nyiX7IxQn,2,ACTION_B,ACTION_B,0,end_turn,0,653,1205,138
claude-haiku-4-5,dilemma_standard,neutral,05X71hUIktHroqG9Kq2zqiXZSAtROG02,2,ACTION_B,ACTION_B,0,end_turn,0,509,855,102
claude-haiku-4-5,dilemma_standard,neutral,06Q37xHBzFqBL3WyAT67ky4IIKzUUYz5,0,ACTION_B,ACTION_B,0,end_turn,0,778,1366,162
claude-haiku-4-5,dilemma_standard,neutral,05X71hUIktHroqG9Kq2zqiXZSAtROG02,0,ACTION_B,ACTION_B,0,end_turn,0,1398,855,286
claude-haiku-4-5,dilemma_standard,neutral,05X71hUIktHroqG9Kq2zqiXZSAtROG02,1,ACTION_B,ACTION_B,0,end_turn,0,1321,855,273
claude-haiku-4-5,dilemma_standard,neutral,06Q37xHBzFqBL3WyAT67ky4IIKzUUYz5,1,ACTION_B,ACTION_B,0,end_turn,0,1035,1366,207
claude-haiku-4-5,dilemma_standard,neutral,06Q37xHBzFqBL3WyAT67ky4IIKzUUYz5,2,ACTION_B,ACTION_B,0,end_turn,0,998,1366,202
claude-haiku-4-5,dilemma_standard,neutral,06oGgIQLI8fIVpxeamwQP3dHs0bL9a6x,0,ACTION_B,ACTION_A,0,end_turn,0,976,1413,190
claude-haiku-4-5,dilemma_standard,neutral,07AAMwt3Hl3QjQrV7IQyZ9YCGPUAPUpR,0,ACTION_B,ACTION_A,0,end_turn,0,17,965,9
claude-haiku-4-5,dilemma_standard,neutral,06oGgIQLI8fIVpxeamwQP3dHs0bL9a6x,1,ACTION_B,ACTION_A,0,end_turn,0,815,1413,148
claude-haiku-4-5,dilemma_standard,neutral,06oGgIQLI8fIVpxeamwQP3dHs0bL9a6x,2,ACTION_B,ACTION_A,0,end_turn,0,1047,1413,194
claude-haiku-4-5,dilemma_standard,neutral,06rXx8ZA2IA6yyUoU8vaGA3dTlWVx1Xf,0,ACTION_B,ACTION_A,0,end_turn,0,1151,1300,224
claude-haiku-4-5,dilemma_standard,neutral,06rXx8ZA2IA6yyUoU8vaGA3dTlWVx1Xf,1,ACTION_B,ACTION_A,0,end_turn,0,670,1300,132
claude-haiku-4-5,dilemma_standard,neutral,06rXx8ZA2IA6yyUoU8vaGA3dTlWVx1Xf,2,ACTION_B,ACTION_A,0,end_turn,0,924,1300,177
claude-haiku-4-5,dilemma_standard,neutral,08GJzez4xGdfj1bYQ87xfaymsuTRy2qx,1,ACTION_B,ACTION_B,0,end_turn,0,17,1483,9
claude-haiku-4-5,dilemma_standard,neutral,07AAMwt3Hl3QjQrV7IQyZ9YCGPUAPUpR,1,ACTION_B,ACTION_A,0,end_turn,0,758,965,154
claude-haiku-4-5,dilemma_standard,neutral,07AAMwt3Hl3QjQrV7IQyZ9YCGPUAPUpR,2,ACTION_B,ACTION_A,0,end_turn,0,981,965,195
claude-haiku-4-5,dilemma_standard,neutral,08rO90nwI86hpfkFgj8ATh7PFRJtJUiR,2,ACTION_B,ACTION_B,0,end_turn,0,17,1067,9
claude-haiku-4-5,dilemma_standard,neutral,08GJzez4xGdfj1bYQ87xfaymsuTRy2qx,0,ACTION_B,ACTION_B,0,end_turn,0,812,1483,164
claude-haiku-4-5,dilemma_standard,neutral,09Ivg3PddMJYx35CZMC1stk0Umnwym7B,1,ACTION_B,ACTION_B,0,end_turn,0,563,1201,113
claude-haiku-4-5,dilemma_standard,neutral,09Ivg3PddMJYx35CZMC1stk0Umnwym7B,0,ACTION_B,ACTION_B,0,end_turn,0,573,1201,111
claude-haiku-4-5,dilemma_standard,neutral,08GJzez4xGdfj1bYQ87xfaymsuTRy2qx,2,ACTION_B,ACTION_A,0,end_turn,0,1497,1483,306
claude-haiku-4-5,dilemma_standard,neutral,08rO90nwI86hpfkFgj8ATh7PFRJtJUiR,1,ACTION_B,ACTION_B,0,end_turn,0,1172,1067,213
claude-haiku-4-5,dilemma_standard,neutral,09Ivg3PddMJYx35CZMC1stk0Umnwym7B,2,ACTION_B,ACTION_A,0,end_turn,0,871,1201,173
claude-haiku-4-5,dilemma_standard,neutral,08rO90nwI86hpfkFgj8ATh7PFRJtJUiR,0,ACTION_B,ACTION_B,0,end_turn,0,1735,1067,327
claude-haiku-4-5,dilemma_standard,neutral,09Y3NFgxNoTUdDW6XCIxXunJvq2gXFqg,0,ACTION_B,UNRESOLVED,1,end_turn,0,521,793,101
claude-haiku-4-5,dilemma_standard,neutral,09RjG291S4nOdi61LSILGzcUvPsjSyt1,0,ACTION_B,ACTION_A,0,end_turn,0,864,702,185
claude-haiku-4-5,dilemma_standard,neutral,09RjG291S4nOdi61LSILGzcUvPsjSyt1,1,ACTION_B,ACTION_A,0,end_turn,0,857,702,171
claude-haiku-4-5,dilemma_standard,neutral,0AHHScET5lQgGKTZXGfukap8lQvkOfoW,1,ACTION_B,ACTION_A,0,end_turn,0,17,1603,9
