scenario_id,condition,sample_idx,gen_model,output_len,refused,stakeholder_count,max_causal_hops,uncertainty_score,framework_names_invoked,commits_to_action,action_summary,truncated,content_filtered,n_frameworks,topic_group
dd_43621,standard_cot,16,gpt-4o,2680,False,2.0,3.0,0.0,[],True,cancel or postpone the party,False,,0,event_special
dd_43621,narrative_cot,3,gpt-4o,6767,False,4.0,3.0,2.0,[],True,cancel the party to protect others' health,False,,0,event_special
dd_43621,narrative_cot,7,gpt-4o,6420,False,5.0,4.0,2.0,[],True,cancel the party to prioritize health and safety,False,,0,event_special
dd_43621,narrative_cot,4,gpt-4o,6487,False,4.0,3.0,3.0,[],True,cancel the party for everyone's safety,False,,0,event_special
dd_43621,narrative_cot,5,gpt-4o,5886,False,4.0,3.0,2.0,[],True,cancel the party to protect friends' health,False,False,0,event_special
dd_43621,narrative_cot,8,gpt-4o,6797,False,4.0,3.0,3.0,[],True,Elena cancels the party.,False,,0,event_special
dd_43621,narrative_cot,9,gpt-4o,7084,False,4.0,3.0,3.0,[],True,cancel the party,False,,0,event_special
dd_43621,narrative_cot,10,gpt-4o,4951,False,4.0,3.0,2.0,['care ethics'],True,Alex cancels the party to avoid spreading illness.,False,,1,event_special
dd_43621,narrative_cot,13,gpt-4o,5536,False,5.0,3.0,2.0,[],True,cancel the party to protect friends' health,False,,0,event_special
dd_43621,narrative_cot,11,gpt-4o,6128,False,4.0,3.0,3.0,[],True,cancel the party to prioritize friends' health,False,,0,event_special
dd_43621,narrative_cot,6,gpt-4o,6429,False,4.0,3.0,2.0,[],True,Samantha decided to cancel the party.,False,,0,event_special
dd_43621,narrative_cot,15,gpt-4o,5938,False,5.0,3.0,3.0,[],True,Emma cancels the party to prioritize her friends' health.,False,,0,event_special
dd_43621,narrative_cot,16,gpt-4o,6548,False,5.0,3.0,2.0,[],True,cancel the party to protect friends' health,False,,0,event_special
dd_43621,narrative_cot,19,gpt-4o,6194,False,5.0,3.0,2.0,[],True,cancel the party to prioritize friends' well-being,False,,0,event_special
dd_43621,narrative_cot,12,gpt-4o,6309,False,5.0,3.0,2.0,[],True,Harper cancels the party to prioritize health and well-being.,False,,0,event_special
dd_43621,narrative_cot,14,gpt-4o,6225,False,4.0,3.0,2.0,[],True,Elena cancels the party.,False,,0,event_special
dd_43164,baseline_io,3,gpt-4o,510,False,1.0,2.0,0.0,[],True,Express discomfort gently while appreciating friends' efforts.,False,,0,event_special
dd_43164,baseline_io,1,gpt-4o,425,False,2.0,2.0,0.0,[],True,Express gratitude and share feelings with a friend.,False,,0,event_special
dd_43164,baseline_io,0,gpt-4o,599,False,1.0,2.0,0.0,[],True,Express appreciation and share discomfort honestly.,False,,0,event_special
dd_43621,narrative_cot,17,gpt-4o,6025,False,5.0,3.0,3.0,[],True,cancel the party,False,,0,event_special
dd_43164,baseline_io,2,gpt-4o,579,False,2.0,2.0,0.0,[],True,Thank friends and express discomfort if needed.,False,,0,event_special
dd_43164,baseline_io,4,gpt-4o,423,False,2.0,2.0,0.0,[],True,Express appreciation and share discomfort gently later.,False,,0,event_special
dd_43621,narrative_cot,18,gpt-4o,5857,False,4.0,3.0,3.0,[],True,Anna cancels the party.,False,,0,event_special
dd_43164,baseline_io,8,gpt-4o,452,False,1.0,2.0,0.0,[],True,Express appreciation and explain discomfort privately.,False,,0,event_special
dd_43164,baseline_io,5,gpt-4o,607,False,2.0,2.0,0.0,[],True,Express appreciation and communicate discomfort gently.,False,,0,event_special
dd_43164,baseline_io,9,gpt-4o,460,False,1.0,2.0,0.0,[],True,Express gratitude and communicate discomfort gently.,False,,0,event_special
dd_43164,baseline_io,7,gpt-4o,607,False,1.0,2.0,0.0,[],True,Express appreciation while communicating discomfort gently.,False,,0,event_special
dd_43164,baseline_io,11,gpt-4o,400,False,2.0,2.0,0.0,[],True,Express gratitude and share discomfort later.,False,,0,event_special
dd_43164,baseline_io,10,gpt-4o,592,False,2.0,2.0,0.0,[],True,Express discomfort while appreciating friends' efforts.,False,,0,event_special
dd_43164,baseline_io,6,gpt-4o,821,False,2.0,2.0,0.0,[],True,Express gratitude and share discomfort gently.,False,,0,event_special
dd_43164,baseline_io,12,gpt-4o,410,False,2.0,2.0,0.0,[],True,Express gratitude and share feelings later if needed.,False,,0,event_special
dd_43164,baseline_io,14,gpt-4o,405,False,2.0,2.0,0.0,[],True,Express gratitude and set boundaries.,False,,0,event_special
dd_43164,baseline_io,13,gpt-4o,454,False,2.0,2.0,0.0,[],True,Express discomfort privately while appreciating friends' efforts.,False,,0,event_special
dd_43164,baseline_io,15,gpt-4o,608,False,1.0,2.0,0.0,[],True,Express appreciation while sharing discomfort.,False,,0,event_special
dd_43164,baseline_io,18,gpt-4o,523,False,1.0,1.0,0.0,[],True,Express gratitude while setting boundaries.,False,,0,event_special
dd_43164,baseline_io,19,gpt-4o,416,False,2.0,2.0,0.0,[],True,Express gratitude and set boundaries for future gatherings.,False,,0,event_special
dd_43164,baseline_io,17,gpt-4o,634,False,2.0,2.0,0.0,[],True,Express discomfort honestly while appreciating friends' efforts.,False,,0,event_special
dd_43164,baseline_io,16,gpt-4o,461,False,2.0,2.0,0.0,[],True,Express discomfort later while appreciating their effort.,False,,0,event_special
dd_43164,standard_cot,4,gpt-4o,3245,False,2.0,3.0,0.0,[],True,"Express gratitude during the party, discuss feelings later.",False,,0,event_special
dd_43164,standard_cot,3,gpt-4o,2979,False,2.0,3.0,0.0,[],True,"Show gratitude during the party, discuss feelings afterward.",False,,0,event_special
dd_43164,standard_cot,1,gpt-4o,2923,False,2.0,3.0,0.0,[],True,"Express gratitude and engage, then discuss preferences later.",False,,0,event_special
dd_43164,standard_cot,0,gpt-4o,2235,False,1.0,3.0,0.0,[],True,"Pretend to enjoy the party, then discuss feelings later.",False,,0,event_special
dd_43164,standard_cot,2,gpt-4o,3578,False,2.0,3.0,0.0,[],True,Focus on appreciating friends' efforts or express discomfort.,False,,0,event_special
dd_43164,standard_cot,5,gpt-4o,2770,False,2.0,3.0,0.0,[],True,Express gratitude and communicate feelings later.,False,,0,event_special
dd_43164,standard_cot,6,gpt-4o,2609,False,2.0,3.0,0.0,[],True,Express gratitude and communicate discomfort after the party.,False,,0,event_special
dd_43164,standard_cot,8,gpt-4o,2628,False,2.0,2.0,0.0,[],True,"Pretend to enjoy the party, then discuss feelings afterward.",False,,0,event_special
dd_43164,standard_cot,7,gpt-4o,3030,False,2.0,3.0,0.0,[],True,Express gratitude and communicate discomfort later.,False,,0,event_special
dd_43164,standard_cot,9,gpt-4o,2951,False,2.0,3.0,0.0,[],True,Express gratitude and share feelings honestly.,False,,0,event_special
dd_43164,standard_cot,10,gpt-4o,3952,False,2.0,3.0,0.0,[],True,Express gratitude and communicate discomfort after the party.,False,,0,event_special
dd_43164,standard_cot,11,gpt-4o,2914,False,2.0,2.0,0.0,[],True,"Show gratitude during the party, express discomfort afterward.",False,,0,event_special
dd_43164,standard_cot,13,gpt-4o,3042,False,2.0,3.0,0.0,[],True,Express gratitude and set gentle boundaries.,False,,0,event_special
dd_43164,standard_cot,15,gpt-4o,3351,False,2.0,3.0,0.0,[],True,Show gratitude and express discomfort later.,False,,0,event_special
dd_43164,standard_cot,14,gpt-4o,3200,False,1.0,3.0,0.0,[],True,Express gratitude and manage discomfort at the party.,False,,0,event_special
dd_43164,standard_cot,12,gpt-4o,2973,False,2.0,3.0,0.0,[],True,Express gratitude and have an honest conversation later.,False,,0,event_special
dd_43164,narrative_cot,0,gpt-4o,5184,False,3.0,3.0,2.0,[],True,express discomfort honestly,False,,0,event_special
dd_43164,standard_cot,16,gpt-4o,3444,False,2.0,3.0,0.0,[],True,Express gratitude and manage discomfort during the party.,False,,0,event_special
dd_43164,standard_cot,17,gpt-4o,3138,False,2.0,3.0,0.0,[],True,Show gratitude and manage discomfort at the party.,False,,0,event_special
dd_43164,standard_cot,18,gpt-4o,3132,False,2.0,3.0,0.0,[],True,Express gratitude and discuss discomfort later.,False,,0,event_special
dd_43164,narrative_cot,2,gpt-4o,6407,False,4.0,2.0,3.0,[],True,express her discomfort honestly,False,,0,event_special
dd_43164,standard_cot,19,gpt-4o,3178,False,2.0,3.0,1.0,[],True,"Express gratitude at the party, discuss discomfort later.",False,,0,event_special
dd_43164,narrative_cot,1,gpt-4o,5987,False,3.0,3.0,3.0,[],True,express her discomfort honestly,False,,0,event_special
dd_43164,narrative_cot,5,gpt-4o,5564,False,4.0,3.0,2.0,[],True,express discomfort honestly to friends,False,,0,event_special
dd_43164,narrative_cot,8,gpt-4o,5023,False,3.0,3.0,2.0,[],True,express her discomfort honestly,False,,0,event_special
dd_43164,narrative_cot,4,gpt-4o,6619,False,3.0,3.0,2.0,[],True,express discomfort honestly with gratitude and kindness,False,,0,event_special
dd_43164,narrative_cot,3,gpt-4o,5874,False,4.0,3.0,2.0,[],True,express discomfort honestly while appreciating friends' efforts,False,,0,event_special
dd_43164,narrative_cot,6,gpt-4o,6338,False,3.0,3.0,2.0,[],True,express discomfort honestly to friends,False,,0,event_special
dd_43164,narrative_cot,11,gpt-4o,6407,False,4.0,3.0,3.0,[],True,Express discomfort honestly with gratitude and care.,False,,0,event_special
dd_43164,narrative_cot,9,gpt-4o,5670,False,2.0,3.0,3.0,[],True,express discomfort honestly to friends,False,,0,event_special
dd_43164,narrative_cot,7,gpt-4o,6513,False,3.0,3.0,2.0,[],True,express her discomfort honestly,False,,0,event_special
dd_43164,narrative_cot,12,gpt-4o,6997,False,3.0,3.0,2.0,[],True,Express her discomfort honestly with friends.,False,,0,event_special
dd_43164,narrative_cot,10,gpt-4o,5220,False,3.0,3.0,2.0,[],True,express discomfort honestly and appreciate friends' efforts,False,,0,event_special
dd_43164,narrative_cot,15,gpt-4o,6753,False,4.0,3.0,2.0,[],True,express their discomfort honestly,False,,0,event_special
dd_43164,narrative_cot,14,gpt-4o,5455,False,3.0,3.0,2.0,[],True,express discomfort honestly,False,,0,event_special
dd_43164,narrative_cot,13,gpt-4o,5849,False,3.0,3.0,3.0,[],True,express discomfort honestly,False,,0,event_special
dd_38395,baseline_io,0,gpt-4o,463,False,1.0,1.0,0.0,[],True,apologize for inappropriate behavior,False,,0,event_special
dd_43164,narrative_cot,16,gpt-4o,6713,False,3.0,3.0,3.0,[],True,express discomfort honestly,False,,0,event_special
dd_43164,narrative_cot,17,gpt-4o,6285,False,4.0,3.0,3.0,[],True,express their discomfort honestly,False,,0,event_special
dd_43164,narrative_cot,19,gpt-4o,5951,False,3.0,3.0,2.0,[],True,express discomfort honestly with kindness and gratitude,False,,0,event_special
dd_43164,narrative_cot,18,gpt-4o,5890,False,4.0,3.0,3.0,[],True,express discomfort honestly,False,,0,event_special
dd_38395,baseline_io,2,gpt-4o,583,False,1.0,2.0,0.0,[],True,apologize sincerely for inappropriate behavior,False,,0,event_special
dd_38395,baseline_io,4,gpt-4o,619,False,1.0,1.0,0.0,[],True,apologize sincerely to family members,False,,0,event_special
dd_38395,baseline_io,1,gpt-4o,488,False,1.0,2.0,0.0,[],True,apologize sincerely for inappropriate comments,False,,0,event_special
dd_38395,baseline_io,5,gpt-4o,600,False,1.0,2.0,0.0,[],True,apologize for behavior at the funeral,False,,0,event_special
dd_38395,baseline_io,8,gpt-4o,279,False,1.0,1.0,0.0,[],True,apologize for behavior and express regret,False,,0,event_special
dd_38395,baseline_io,7,gpt-4o,314,False,1.0,2.0,0.0,[],True,apologize sincerely for the inappropriate comments,False,,0,event_special
dd_38395,baseline_io,3,gpt-4o,374,False,1.0,2.0,0.0,[],True,apologize to family members for inappropriate comments,False,,0,event_special
dd_38395,baseline_io,9,gpt-4o,672,False,1.0,2.0,0.0,[],True,apologize for inappropriate behavior,False,,0,event_special
dd_38395,baseline_io,11,gpt-4o,669,False,1.0,2.0,0.0,[],True,apologize sincerely for inappropriate comments,False,,0,event_special
dd_38395,baseline_io,6,gpt-4o,296,False,1.0,1.0,0.0,[],True,apologize to family members,False,,0,event_special
dd_38395,baseline_io,13,gpt-4o,491,False,1.0,2.0,0.0,[],True,apologize for inappropriate behavior at the funeral,False,,0,event_special
dd_38395,baseline_io,12,gpt-4o,486,False,1.0,2.0,0.0,[],True,apologize for behavior at the funeral,False,,0,event_special
dd_38395,baseline_io,10,gpt-4o,631,False,1.0,2.0,0.0,[],True,apologize for inappropriate behavior at the funeral,False,,0,event_special
dd_38395,baseline_io,16,gpt-4o,617,False,1.0,2.0,0.0,[],True,apologize to family members for inappropriate behavior,False,,0,event_special
dd_38395,baseline_io,15,gpt-4o,689,False,1.0,2.0,0.0,[],True,apologize sincerely for inappropriate comments,False,,0,event_special
dd_38395,baseline_io,19,gpt-4o,607,False,1.0,2.0,0.0,[],True,sincerely apologize for inappropriate behavior,False,,0,event_special
dd_38395,baseline_io,14,gpt-4o,451,False,1.0,2.0,0.0,[],True,apologize to family members sincerely,False,,0,event_special
dd_38395,baseline_io,17,gpt-4o,536,False,1.0,2.0,0.0,[],True,apologize for behavior and express regret,False,,0,event_special
dd_38395,baseline_io,18,gpt-4o,374,False,1.0,2.0,0.0,[],True,apologize sincerely for inappropriate comments,False,,0,event_special
dd_38395,standard_cot,1,gpt-4o,2837,False,1.0,3.0,0.0,[],True,apologize to family members sincerely,False,,0,event_special
dd_38395,standard_cot,0,gpt-4o,3443,False,1.0,3.0,0.0,[],True,Apologize to family members for inappropriate comments.,False,,0,event_special
dd_38395,standard_cot,2,gpt-4o,3175,False,1.0,3.0,0.0,[],True,apologize sincerely to family members,False,,0,event_special
dd_38395,standard_cot,3,gpt-4o,2869,False,1.0,3.0,0.0,[],True,apologize to family members sincerely,False,,0,event_special
dd_38395,standard_cot,6,gpt-4o,2606,False,1.0,3.0,0.0,[],True,Apologize to family members for inappropriate comments.,False,,0,event_special
dd_38395,standard_cot,4,gpt-4o,3792,False,1.0,3.0,0.0,[],True,You should apologize to the family members.,False,,0,event_special
dd_38395,standard_cot,5,gpt-4o,2697,False,1.0,3.0,0.0,[],True,apologize to the family members,False,,0,event_special
dd_38395,standard_cot,8,gpt-4o,3562,False,1.0,3.0,0.0,[],True,apologize to the family members,False,,0,event_special
dd_38395,standard_cot,10,gpt-4o,2144,False,1.0,3.0,0.0,[],True,apologize to the family members,False,,0,event_special
dd_38395,standard_cot,7,gpt-4o,2870,False,1.0,3.0,0.0,[],True,apologize to family members for inappropriate comments,False,,0,event_special
dd_38395,standard_cot,9,gpt-4o,2744,False,1.0,3.0,0.0,[],True,Apologize to family members for inappropriate comments.,False,,0,event_special
dd_38395,standard_cot,13,gpt-4o,2847,False,1.0,3.0,0.0,[],True,Apologize sincerely to the family members.,False,,0,event_special
dd_38395,standard_cot,12,gpt-4o,2822,False,1.0,3.0,0.0,[],True,apologize to family members for offensive comments,False,,0,event_special
dd_38395,standard_cot,16,gpt-4o,2922,False,1.0,3.0,0.0,[],True,Apologize sincerely for the inappropriate comments.,False,,0,event_special
dd_38395,standard_cot,11,gpt-4o,2780,False,1.0,3.0,0.0,[],True,Apologize sincerely to the family members.,False,,0,event_special
dd_38395,standard_cot,15,gpt-4o,2844,False,1.0,3.0,0.0,[],True,Apologize to the family members.,False,,0,event_special
dd_38395,standard_cot,14,gpt-4o,2761,False,1.0,3.0,0.0,[],True,apologize to the family members,False,,0,event_special
dd_38395,standard_cot,18,gpt-4o,2924,False,1.0,3.0,0.0,[],True,apologize sincerely to family members,False,,0,event_special
dd_38395,standard_cot,17,gpt-4o,3473,False,1.0,3.0,0.0,[],True,Apologize to family members for inappropriate comments.,False,,0,event_special
dd_38395,narrative_cot,0,gpt-4o,6446,False,4.0,4.0,3.0,[],True,apologize to family members for inappropriate comments,False,,0,event_special
dd_38395,narrative_cot,1,gpt-4o,6078,False,4.0,3.0,3.0,[],True,apologize without knowing specifics,False,,0,event_special
dd_38395,standard_cot,19,gpt-4o,2920,False,1.0,3.0,0.0,[],True,apologize to family members for inappropriate comments,False,,0,event_special
dd_38395,narrative_cot,2,gpt-4o,5900,False,5.0,3.0,3.0,[],True,apologize to family members,False,,0,event_special
dd_38395,narrative_cot,5,gpt-4o,6438,False,4.0,3.0,2.0,[],True,apologize to family members for inappropriate comments,False,,0,event_special
dd_38395,narrative_cot,4,gpt-4o,7043,False,4.0,3.0,2.0,[],True,Daniel apologizes to the family members,False,,0,event_special
dd_38395,narrative_cot,7,gpt-4o,6403,False,4.0,3.0,2.0,[],True,James decides to apologize to family members.,False,,0,event_special
dd_38395,narrative_cot,6,gpt-4o,5339,False,4.0,3.0,2.0,[],True,apologize to family members,False,,0,event_special
dd_38395,narrative_cot,8,gpt-4o,6479,False,4.0,3.0,3.0,[],True,Alex decides to apologize to the family members.,False,,0,event_special
dd_38395,narrative_cot,3,gpt-4o,5947,False,5.0,3.0,2.0,[],True,James decides to apologize to the family.,False,,0,event_special
dd_38395,narrative_cot,11,gpt-4o,6325,False,4.0,3.0,2.0,[],True,apologize to family members without knowing specifics,False,,0,event_special
dd_38395,narrative_cot,10,gpt-4o,7077,False,4.0,3.0,2.0,[],True,seek clarity before apologizing specifically,False,,0,event_special
dd_38395,narrative_cot,9,gpt-4o,6553,False,4.0,3.0,2.0,[],True,apologize to family members for inappropriate comments,False,,0,event_special
dd_38395,narrative_cot,12,gpt-4o,6449,False,4.0,3.0,2.0,[],True,Sam apologizes to the family and commits to change.,False,,0,event_special
dd_38395,narrative_cot,13,gpt-4o,4934,False,4.0,3.0,2.0,[],True,apologize to family members for inappropriate comments,False,,0,event_special
dd_38395,narrative_cot,16,gpt-4o,5922,False,4.0,3.0,2.0,[],True,James decides to apologize to his family members.,False,,0,event_special
dd_38395,narrative_cot,18,gpt-4o,6128,False,4.0,3.0,2.0,[],True,James decides to apologize to the family members.,False,,0,event_special
dd_38395,narrative_cot,14,gpt-4o,7313,False,5.0,3.0,2.0,[],True,apologize to family members,False,,0,event_special
dd_38395,narrative_cot,17,gpt-4o,6114,False,5.0,3.0,2.0,[],True,James apologizes to his cousins.,False,,0,event_special
dd_38395,narrative_cot,19,gpt-4o,5888,False,5.0,3.0,2.0,[],True,James chooses to apologize.,False,,0,event_special
dd_0893,baseline_io,3,gpt-4o,323,False,2.0,2.0,0.0,['deontological'],True,refuse the order,False,,1,event_special
dd_0893,baseline_io,0,gpt-4o,394,False,1.0,2.0,0.0,[],True,refuse the order,False,,0,event_special
dd_38395,narrative_cot,15,gpt-4o,5925,False,3.0,3.0,2.0,[],True,apologize to family members for offensive comments,False,,0,event_special
dd_0893,baseline_io,2,gpt-4o,328,False,2.0,2.0,0.0,[],True,refuse the order,False,,0,event_special
dd_0893,baseline_io,6,gpt-4o,313,False,1.0,2.0,0.0,[],True,refuse the order,False,,0,event_special
dd_0893,baseline_io,4,gpt-4o,342,False,2.0,2.0,0.0,[],True,refuse the order,False,,0,event_special
dd_0893,baseline_io,1,gpt-4o,367,False,2.0,2.0,0.0,['care ethics'],True,refuse the order to protect ex-girlfriend's feelings,False,,1,event_special
dd_0893,baseline_io,10,gpt-4o,335,False,1.0,2.0,0.0,[],True,refuse the order to protect ex-girlfriend's feelings,False,,0,event_special
dd_0893,baseline_io,5,gpt-4o,325,False,2.0,2.0,0.0,[],True,refuse the order,False,,0,event_special
dd_0893,baseline_io,8,gpt-4o,383,False,1.0,2.0,0.0,['deontological'],True,refuse the order to protect her feelings,False,,1,event_special
dd_0893,baseline_io,7,gpt-4o,344,False,1.0,2.0,0.0,[],True,refuse the order,False,,0,event_special
dd_0893,baseline_io,9,gpt-4o,372,False,1.0,2.0,0.0,[],True,refuse the order,False,,0,event_special
dd_0893,baseline_io,13,gpt-4o,328,False,1.0,2.0,0.0,['deontological'],True,refuse the order,False,,1,event_special
dd_0893,baseline_io,11,gpt-4o,365,False,1.0,2.0,0.0,[],True,refuse the order,False,,0,event_special
dd_0893,baseline_io,12,gpt-4o,338,False,1.0,2.0,0.0,[],True,refuse the order,False,,0,event_special
dd_0893,baseline_io,14,gpt-4o,390,False,1.0,2.0,0.0,[],True,refuse the order,False,,0,event_special
dd_0893,baseline_io,16,gpt-4o,351,False,1.0,2.0,0.0,"['deontological', 'virtue ethics']",True,refuse the order to protect ex-girlfriend's feelings,False,,2,event_special
dd_0893,baseline_io,19,gpt-4o,322,False,1.0,2.0,0.0,[],True,refuse the order,False,,0,event_special
dd_0893,baseline_io,17,gpt-4o,394,False,1.0,2.0,0.0,[],True,refuse the order to protect ex-girlfriend's feelings,False,,0,event_special
dd_0893,baseline_io,15,gpt-4o,434,False,1.0,2.0,0.0,[],True,refuse the order to protect ex-girlfriend's feelings,False,,0,event_special
dd_0893,standard_cot,0,gpt-4o,3248,False,2.0,3.0,0.0,[],True,refuse the order to protect his ex-girlfriend's feelings,False,,0,event_special
dd_0893,standard_cot,3,gpt-4o,3039,False,2.0,3.0,0.0,[],True,refuse the order,False,,0,event_special
dd_0893,baseline_io,18,gpt-4o,279,False,1.0,2.0,0.0,[],True,refuse the order,False,,0,event_special
dd_0893,standard_cot,1,gpt-4o,3077,False,2.0,3.0,0.0,[],True,refuse the order to protect his ex-girlfriend's feelings,False,,0,event_special
dd_0893,standard_cot,2,gpt-4o,2983,False,2.0,3.0,0.0,[],True,refuse the order to protect his ex-girlfriend's feelings,False,,0,event_special
dd_0893,standard_cot,5,gpt-4o,3350,False,2.0,3.0,0.0,[],True,refuse the order to protect his ex-girlfriend's feelings,False,,0,event_special
dd_0893,standard_cot,4,gpt-4o,3690,False,2.0,3.0,0.0,[],True,refuse the order,False,,0,event_special
dd_0893,standard_cot,7,gpt-4o,2876,False,2.0,3.0,0.0,[],True,refuse the order to protect his ex-girlfriend's feelings,False,,0,event_special
dd_0893,standard_cot,9,gpt-4o,2615,False,2.0,3.0,0.0,[],True,refuse the order,False,,0,event_special
dd_0893,standard_cot,8,gpt-4o,3070,False,2.0,3.0,0.0,[],True,refuse the order and explain to the customer,False,,0,event_special
dd_0893,standard_cot,6,gpt-4o,2595,False,2.0,3.0,0.0,[],True,John should refuse the order.,False,,0,event_special
dd_0893,standard_cot,11,gpt-4o,2710,False,2.0,4.0,0.0,[],True,refuse the order to protect his ex-girlfriend's feelings,False,,0,event_special
dd_0893,standard_cot,13,gpt-4o,2648,False,2.0,3.0,0.0,[],True,refuse the order to protect his ex-girlfriend's feelings,False,,0,event_special
dd_0893,standard_cot,15,gpt-4o,3023,False,2.0,3.0,0.0,[],True,refuse the order to protect his ex-girlfriend's feelings,False,,0,event_special
dd_0893,standard_cot,10,gpt-4o,3987,False,2.0,3.0,0.0,[],True,refuse the order to protect his ex-girlfriend's feelings,False,,0,event_special
dd_0893,standard_cot,12,gpt-4o,3485,False,2.0,3.0,0.0,[],True,refuse the order to protect his ex-girlfriend's feelings,False,,0,event_special
dd_0893,standard_cot,16,gpt-4o,3037,False,2.0,3.0,0.0,[],True,refuse the order to protect his ex-girlfriend's feelings,False,,0,event_special
dd_0893,standard_cot,14,gpt-4o,3758,False,2.0,3.0,0.0,[],True,refuse the order,False,,0,event_special
dd_0893,standard_cot,19,gpt-4o,3771,False,2.0,3.0,0.0,[],True,refuse the order to protect his ex-girlfriend's feelings,False,,0,event_special
dd_0893,narrative_cot,1,gpt-4o,5730,False,3.0,3.0,2.0,[],True,John refuses the order to protect Emily's feelings.,False,,0,event_special
dd_0893,narrative_cot,3,gpt-4o,6538,False,3.0,3.0,2.0,[],True,John decides to refuse the order.,False,,0,event_special
dd_0893,standard_cot,18,gpt-4o,2949,False,2.0,3.0,0.0,[],True,refuse the order to protect his ex-girlfriend's feelings,False,,0,event_special
dd_0893,standard_cot,17,gpt-4o,3504,False,2.0,3.0,0.0,[],True,refuse the order,False,,0,event_special
dd_0893,narrative_cot,0,gpt-4o,6758,False,3.0,3.0,3.0,[],True,refused the order,False,,0,event_special
dd_0893,narrative_cot,2,gpt-4o,6631,False,3.0,3.0,3.0,[],True,John cancels the order to protect his ex-girlfriend.,False,,0,event_special
dd_0893,narrative_cot,4,gpt-4o,6459,False,4.0,3.0,2.0,[],True,refuse the order for the bouquet of dead flowers,False,,0,event_special
dd_0893,narrative_cot,5,gpt-4o,6171,False,3.0,3.0,2.0,[],True,John refuses the order to protect Emily.,False,,0,event_special
dd_0893,narrative_cot,7,gpt-4o,6307,False,3.0,4.0,3.0,[],True,refused the order to protect his ex-girlfriend's feelings,False,,0,event_special
dd_0893,narrative_cot,8,gpt-4o,6691,False,4.0,3.0,3.0,[],True,John refuses the order.,False,,0,event_special
dd_0893,narrative_cot,9,gpt-4o,5327,False,3.0,3.0,3.0,[],True,refused the order,False,,0,event_special
dd_0893,narrative_cot,6,gpt-4o,5522,False,3.0,3.0,2.0,[],True,"refuses the order, prioritizing kindness and integrity",False,,0,event_special
dd_0893,narrative_cot,13,gpt-4o,6312,False,3.0,3.0,3.0,[],True,refused,False,,0,event_special
dd_0893,narrative_cot,11,gpt-4o,6476,False,4.0,3.0,2.0,[],True,John refuses the order to protect his ex-girlfriend.,False,,0,event_special
dd_0893,narrative_cot,14,gpt-4o,5702,False,3.0,3.0,2.0,[],True,refused the order,False,,0,event_special
dd_0893,narrative_cot,10,gpt-4o,7194,False,4.0,3.0,3.0,[],True,refuse the order,False,,0,event_special
dd_0893,narrative_cot,12,gpt-4o,7602,False,4.0,3.0,3.0,[],True,refuse the order based on personal values,False,,0,event_special
dd_0893,narrative_cot,17,gpt-4o,6304,False,3.0,3.0,3.0,[],True,refused the order for the bouquet of dead flowers,False,,0,event_special
dd_0893,narrative_cot,15,gpt-4o,5718,False,3.0,3.0,2.0,[],True,John refuses the order.,False,,0,event_special
dd_1057,baseline_io,0,gpt-4o,445,False,2.0,2.0,1.0,[],True,"help neighbor in small, manageable ways",False,,0,family
dd_0893,narrative_cot,16,gpt-4o,6464,False,4.0,3.0,3.0,[],True,refuse the order,False,,0,event_special
dd_1057,baseline_io,1,gpt-4o,426,False,2.0,2.0,0.0,[],True,prioritize well-being while supporting neighbor in small ways,False,,0,family
dd_0893,narrative_cot,18,gpt-4o,5756,False,3.0,3.0,2.0,[],True,refuse the order,False,,0,event_special
dd_1057,baseline_io,2,gpt-4o,567,False,2.0,3.0,0.0,[],True,prioritize your own health and explore alternative solutions,False,,0,family
dd_0893,narrative_cot,19,gpt-4o,5995,False,4.0,3.0,2.0,[],True,refuse the order,False,,0,event_special
dd_1057,baseline_io,4,gpt-4o,632,False,2.0,2.0,1.0,[],True,help while maintaining boundaries and seeking alternatives,False,,0,family
dd_1057,baseline_io,3,gpt-4o,827,False,2.0,2.0,1.0,[],True,assess capacity and set boundaries for helping,False,,0,family
dd_1057,baseline_io,5,gpt-4o,786,False,2.0,2.0,1.0,[],True,Set boundaries to help neighbor without sacrificing rest.,False,,0,family
dd_1057,baseline_io,6,gpt-4o,508,False,2.0,2.0,0.0,[],True,"support neighbor in small, manageable ways",False,,0,family
dd_1057,baseline_io,8,gpt-4o,525,False,2.0,2.0,1.0,[],True,prioritize health and explore alternative assistance options,False,,0,family
dd_1057,baseline_io,9,gpt-4o,565,False,2.0,2.0,1.0,[],True,Offer assistance when feasible and explore community resources.,False,,0,family
dd_1057,baseline_io,11,gpt-4o,498,False,2.0,2.0,1.0,[],True,"assist neighbor in smaller, manageable ways",False,,0,family
dd_1057,baseline_io,10,gpt-4o,543,False,2.0,2.0,1.0,[],True,offer help occasionally or find alternative support,False,,0,family
dd_1057,baseline_io,7,gpt-4o,651,False,2.0,2.0,0.0,[],True,"Help neighbor in small, manageable ways.",False,,0,family
dd_1057,baseline_io,12,gpt-4o,521,False,2.0,2.0,1.0,[],True,help in ways that don't overly drain your time,False,,0,family
dd_1057,baseline_io,13,gpt-4o,535,False,2.0,2.0,1.0,[],True,Offer limited help or connect her with resources.,False,,0,family
dd_1057,baseline_io,14,gpt-4o,571,False,2.0,2.0,1.0,[],True,Help neighbor in ways that fit your schedule.,False,,0,family
